Dot Point Measurements

Generated: Monday 21 August 2023 13:46:52

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
PCBRUV10.JPG	      0		776	450													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		51.7
PCBRUV10.JPG	      0		832	1157													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		23.4
PCBRUV10.JPG	      0		633	1066													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		20.9
PCBRUV10.JPG	      0		583	729													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		30.9
PCBRUV10.JPG	      0		917	12													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		98.8
PCBRUV10.JPG	      0		1033	38													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		98.6
PCBRUV10.JPG	      0		886	1755													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		86.6
PCBRUV10.JPG	      0		784	539													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		42.3
PCBRUV10.JPG	      0		737	1058													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		13.5
PCBRUV14.JPG	      0		1072	289													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		78.6
PCBRUV14.JPG	      0		874	1433													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		48.0
PCBRUV14.JPG	      0		923	94													Sessile invertebrates						00000002		97.0
PCBRUV14.JPG	      0		883	208													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		84.5
PCBRUV14.JPG	      0		915	1348													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		39.0
PCBRUV14.JPG	      0		769	186													Sessile invertebrates						00000002		87.7
PCBRUV14.JPG	      0		1064	666													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.4
PCBRUV14.JPG	      0		864	1875													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		95.8
PCBRUV14.JPG	      0		639	688													Unscorable						00000001		41.5
PCBRUV14.JPG	      0		815	1912													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCBRUV14.JPG	      0		989	119													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		94.9
PCBRUV14.JPG	      0		1020	1292													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.2
PCBRUV14.JPG	      0		939	1496													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		55.2
PCBRUV14.JPG	      0		1048	1291													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		37.4
PCBRUV14.JPG	      0		871	1659													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		72.4
PCBRUV14.JPG	      0		1064	246													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		82.8
PCBRUV14.JPG	      0		747	1490													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		56.0
PCBRUV14.JPG	      0		810	1542													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		60.2
PCBRUV14.JPG	      0		676	1821													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		92.5
PCBRUV14.JPG	      0		565	133													Unscorable						00000001		98.5
PCBRUV15.JPG	      0		558	1070													Sessile invertebrates						00000002		22.7
PCBRUV15.JPG	      0		747	1873													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		87.6
PCBRUV15.JPG	      0		966	1600													Substrate	Consolidated (hard)	Cobbles				82001004		63.2
PCBRUV15.JPG	      0		855	980													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		8.4
PCBRUV15.JPG	      0		719	256													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		74.4
PCBRUV15.JPG	      0		847	440													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		56.3
PCBRUV15.JPG	      0		825	643													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		35.9
PCBRUV15.JPG	      0		812	705													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		29.5
PCBRUV15.JPG	      0		592	1585													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		61.4
PCBRUV15.JPG	      0		965	1366													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		41.5
PCBRUV15.JPG	      0		943	1227													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		28.6
PCBRUV15.JPG	      0		1045	353													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.0
PCBRUV15.JPG	      0		739	1798													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		80.1
PCBRUV15.JPG	      0		606	994													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.7
PCBRUV15.JPG	      0		605	1012													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.8
PCBRUV15.JPG	      0		889	5													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		100.0
PCBRUV15.JPG	      0		607	948													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		17.3
PCBRUV15.JPG	      0		652	1114													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.8
PCBRUV15.JPG	      0		906	1315													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		34.4
PCBRUV15.JPG	      0		576	675													Unscorable						00000001		37.9
PCBRUV18.JPG	      0		847	284													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		69.4
PCBRUV18.JPG	      0		601	1419													Unscorable						00000001		57.8
PCBRUV18.JPG	      0		801	346													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		62.5
PCBRUV18.JPG	      0		1045	701													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		35.9
PCBRUV18.JPG	      0		595	384													Unscorable						00000001		62.4
PCBRUV18.JPG	      0		966	1751													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		91.4
PCBRUV18.JPG	      0		994	45													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		97.4
PCBRUV18.JPG	      0		885	21													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		98.1
PCBRUV18.JPG	      0		1002	1429													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		58.9
PCBRUV18.JPG	      0		642	768													Unscorable						00000001		23.9
PCBRUV18.JPG	      0		658	1707													Unscorable						00000001		86.2
PCBRUV18.JPG	      0		570	870													Unscorable						00000001		25.5
PCBRUV18.JPG	      0		1038	1807													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		99.1
PCBRUV18.JPG	      0		1052	573													Sessile invertebrates						00000002		46.8
PCBRUV18.JPG	      0		919	1839													Unscorable						00000001		100.0
PCBRUV18.JPG	      0		606	1067													Unscorable						00000001		26.0
PCBRUV18.JPG	      0		616	778													Unscorable						00000001		25.3
PCBRUV18.JPG	      0		969	129													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		88.0
PCBRUV18.JPG	      0		637	1628													Unscorable						00000001		78.2
PCBRUV18.JPG	      0		544	922													Unscorable						00000001		27.7
PCBRUV19.JPG	      0		830	1376													Sessile invertebrates						00000002		32.2
PCBRUV19.JPG	      0		790	368													Unscorable						00000001		63.9
PCBRUV19.JPG	      0		564	1366													Sessile invertebrates						00000002		37.8
PCBRUV19.JPG	      0		1004	821													Sponges	Massive forms	Simple				10000904		29.1
PCBRUV19.JPG	      0		767	178													Unscorable						00000001		82.0
PCBRUV19.JPG	      0		713	1904													Sessile invertebrates						00000002		82.6
PCBRUV19.JPG	      0		866	849													Sessile invertebrates						00000002		19.5
PCBRUV19.JPG	      0		686	970													Sponges	Cup-likes	Barrels				10000907		11.9
PCBRUV19.JPG	      0		565	237													Unscorable						00000001		79.4
PCBRUV19.JPG	      0		859	1066													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		6.9
PCBRUV19.JPG	      0		588	9													Unscorable						00000001		100.0
PCBRUV19.JPG	      0		673	1369													Sessile invertebrates						00000002		33.3
PCBRUV19.JPG	      0		1045	1328													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.6
PCBRUV19.JPG	      0		647	1458													Sessile invertebrates						00000002		42.1
PCBRUV19.JPG	      0		674	1698													Sessile invertebrates						00000002		63.6
PCBRUV19.JPG	      0		1032	119													Sessile invertebrates						00000002		90.7
PCBRUV19.JPG	      0		994	1897													Sessile invertebrates						00000002		83.9
PCBRUV19.JPG	      0		663	927													Sponges	Cup-likes	Barrels				10000907		16.2
PCBRUV19.JPG	      0		885	1338													Sessile invertebrates						00000002		29.8
PCBRUV19.JPG	      0		970	1517													Sponges	Cup-likes	Tubes and chimneys				10000911		48.5
PCBRUV20.JPG	      0		692	1246													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		10.5
PCBRUV20.JPG	      0		565	1680													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		51.3
PCBRUV20.JPG	      0		806	1642													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		46.0
PCBRUV20.JPG	      0		927	1472													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		34.9
PCBRUV20.JPG	      0		942	49													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCBRUV20.JPG	      0		541	1558													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.7
PCBRUV20.JPG	      0		651	836													Sessile invertebrates						00000002		28.2
PCBRUV20.JPG	      0		719	1806													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		60.4
PCBRUV20.JPG	      0		819	1103													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		8.4
PCBRUV20.JPG	      0		964	807													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.4
PCBRUV20.JPG	      0		801	211													Sponges	Massive forms	Simple				10000904		83.8
PCBRUV20.JPG	      0		699	1874													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.5
PCBRUV20.JPG	      0		599	774													Sessile invertebrates						00000002		35.0
PCBRUV20.JPG	      0		763	1467													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		29.9
PCBRUV20.JPG	      0		594	467													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		61.8
PCBRUV20.JPG	      0		566	1886													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		69.2
PCBRUV20.JPG	      0		713	1684													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		49.4
PCBRUV20.JPG	      0		964	1257													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		23.4
PCBRUV20.JPG	      0		676	191													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		85.5
PCBRUV20.JPG	      0		660	736													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.8
PCBRUV22.JPG	      0		1050	816													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		30.2
PCBRUV22.JPG	      0		1056	1074													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		33.0
PCBRUV22.JPG	      0		858	319													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		63.0
PCBRUV22.JPG	      0		905	1709													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		83.2
PCBRUV22.JPG	      0		589	766													Unscorable						00000001		25.4
PCBRUV22.JPG	      0		1054	1273													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		46.6
PCBRUV22.JPG	      0		989	1180													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		34.7
PCBRUV22.JPG	      0		631	1236													Unscorable						00000001		36.4
PCBRUV22.JPG	      0		584	236													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		73.9
PCBRUV22.JPG	      0		678	89													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		87.0
PCBRUV22.JPG	      0		554	1706													Unscorable						00000001		85.1
PCBRUV22.JPG	      0		868	813													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		14.4
PCBRUV22.JPG	      0		582	36													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		94.1
PCBRUV22.JPG	      0		1017	1851													Sessile invertebrates						00000002		100.0
PCBRUV22.JPG	      0		759	778													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		14.9
PCBRUV22.JPG	      0		547	49													Unscorable						00000001		93.7
PCBRUV22.JPG	      0		665	1693													Unscorable						00000001		81.4
PCBRUV22.JPG	      0		625	610													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.0
PCBRUV22.JPG	      0		1043	725													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		34.0
PCBRUV22.JPG	      0		539	1424													Unscorable						00000001		58.2
PCBRUV23.JPG	      0		818	561													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		23.8
PCBRUV23.JPG	      0		1070	286													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		53.5
PCBRUV23.JPG	      0		756	1514													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		62.4
PCBRUV23.JPG	      0		1061	1909													Substrate	Consolidated (hard)	Cobbles				82001004		100.0
PCBRUV23.JPG	      0		630	184													Unscorable						00000001		60.4
PCBRUV23.JPG	      0		1020	682													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		21.9
PCBRUV23.JPG	      0		640	906													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		18.1
PCBRUV23.JPG	      0		1023	104													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		67.5
PCBRUV23.JPG	      0		939	158													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		61.1
PCBRUV23.JPG	      0		855	921													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		9.1
PCBRUV23.JPG	      0		883	580													Sessile invertebrates						00000002		22.8
PCBRUV23.JPG	      0		929	1709													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		80.2
PCBRUV23.JPG	      0		982	1419													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		55.4
PCBRUV23.JPG	      0		640	1218													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		39.1
PCBRUV23.JPG	      0		585	1038													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		28.9
PCBRUV23.JPG	      0		754	401													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		38.8
PCBRUV23.JPG	      0		713	317													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		47.0
PCBRUV23.JPG	      0		582	1062													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		30.6
PCBRUV23.JPG	      0		780	571													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		23.3
PCBRUV23.JPG	      0		831	969													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		13.0
PCBRUV24.JPG	      0		769	103													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		75.5
PCBRUV24.JPG	      0		742	1465													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		70.7
PCBRUV24.JPG	      0		813	184													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		67.0
PCBRUV24.JPG	      0		932	673													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		23.4
PCBRUV24.JPG	      0		631	1667													Sessile invertebrates						00000002		93.4
PCBRUV24.JPG	      0		557	1716													Sessile invertebrates						00000002		100.0
PCBRUV24.JPG	      0		963	1133													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.3
PCBRUV24.JPG	      0		756	1392													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		62.9
PCBRUV24.JPG	      0		870	224													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		63.6
PCBRUV24.JPG	      0		834	194													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.2
PCBRUV24.JPG	      0		561	780													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		21.6
PCBRUV24.JPG	      0		756	1014													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		22.3
PCBRUV24.JPG	      0		906	1351													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		60.5
PCBRUV24.JPG	      0		716	1149													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		37.1
PCBRUV24.JPG	      0		746	154													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		70.0
PCBRUV24.JPG	      0		609	329													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		53.7
PCBRUV24.JPG	      0		848	969													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		19.9
PCBRUV24.JPG	      0		892	717													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		17.1
PCBRUV24.JPG	      0		579	285													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		59.2
PCBRUV24.JPG	      0		715	626													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		19.9
PCBRUV26.JPG	      0		1001	1854													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		77.0
PCBRUV26.JPG	      0		690	1812													Sessile invertebrates						00000002		74.2
PCBRUV26.JPG	      0		994	690													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		35.9
PCBRUV26.JPG	      0		807	1519													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		44.8
PCBRUV26.JPG	      0		621	1738													Sponges	Massive forms	Simple				10000904		69.5
PCBRUV26.JPG	      0		887	620													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.8
PCBRUV26.JPG	      0		1053	9													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCBRUV26.JPG	      0		1042	924													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		19.6
PCBRUV26.JPG	      0		771	745													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		30.6
PCBRUV26.JPG	      0		942	66													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		93.4
PCBRUV26.JPG	      0		963	695													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		34.6
PCBRUV26.JPG	      0		745	1006													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		13.4
PCBRUV26.JPG	      0		1069	1429													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.1
PCBRUV26.JPG	      0		857	597													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		43.0
PCBRUV26.JPG	      0		600	580													Sponges	Cup-likes	Barrels				10000907		51.7
PCBRUV26.JPG	      0		709	996													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.8
PCBRUV26.JPG	      0		1065	1412													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		38.5
PCBRUV26.JPG	      0		695	756													Sessile invertebrates						00000002		32.8
PCBRUV26.JPG	      0		1058	1860													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		78.5
PCBRUV26.JPG	      0		1003	1702													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		62.8
PCBRUV27.JPG	      0		880	1538													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		62.5
PCBRUV27.JPG	      0		968	1821													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		93.5
PCBRUV27.JPG	      0		623	1229													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		34.4
PCBRUV27.JPG	      0		716	714													Sessile invertebrates						00000002		26.1
PCBRUV27.JPG	      0		573	893													Unscorable						00000001		23.9
PCBRUV27.JPG	      0		676	1209													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		29.9
PCBRUV27.JPG	      0		748	1253													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		32.2
PCBRUV27.JPG	      0		734	1212													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		28.2
PCBRUV27.JPG	      0		911	1625													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		72.1
PCBRUV27.JPG	      0		1049	1412													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		55.6
PCBRUV27.JPG	      0		552	980													Unscorable						00000001		25.5
PCBRUV27.JPG	      0		935	10													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		100.0
PCBRUV27.JPG	      0		725	616													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		35.9
PCBRUV27.JPG	      0		1039	67													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		96.4
PCBRUV27.JPG	      0		783	152													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		83.9
PCBRUV27.JPG	      0		949	663													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		34.4
PCBRUV27.JPG	      0		1034	508													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		52.9
PCBRUV27.JPG	      0		658	1269													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		36.5
PCBRUV27.JPG	      0		595	1754													Sessile invertebrates						00000002		87.1
PCBRUV27.JPG	      0		713	74													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		92.5
PCBRUV5.JPG	      0		926	1861													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)			82001015		93.7
PCBRUV5.JPG	      0		896	394													Substrate	Consolidated (hard)	Rock				82001002		61.3
PCBRUV5.JPG	      0		575	1423													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		52.6
PCBRUV5.JPG	      0		826	173													Substrate	Consolidated (hard)	Rock				82001002		83.7
PCBRUV5.JPG	      0		741	1278													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		32.5
PCBRUV5.JPG	      0		756	1622													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		68.0
PCBRUV5.JPG	      0		729	19													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		100.0
PCBRUV5.JPG	      0		554	728													Unscorable						00000001		36.4
PCBRUV5.JPG	      0		771	1231													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		27.1
PCBRUV5.JPG	      0		1064	1320													Substrate	Unconsolidated (soft)	Pebble / gravel	Biologenic			82001007		45.4
PCBRUV5.JPG	      0		953	1159													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		25.0
PCBRUV5.JPG	      0		1002	43													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		99.4
PCBRUV5.JPG	      0		822	1028													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		6.1
PCBRUV5.JPG	      0		560	318													Unscorable						00000001		73.0
PCBRUV5.JPG	      0		770	1344													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		38.9
PCBRUV5.JPG	      0		573	1617													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		71.5
PCBRUV5.JPG	      0		651	1387													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		46.0
PCBRUV5.JPG	      0		917	1139													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		21.1
PCBRUV5.JPG	      0		1005	1338													Substrate	Unconsolidated (soft)	Pebble / gravel	Biologenic			82001007		43.6
PCBRUV5.JPG	      0		952	40													Substrate	Consolidated (hard)	Rock				82001002		98.8
PCBRUV7.JPG	      0		744	1603													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		71.5
PCBRUV7.JPG	      0		824	1653													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		77.0
PCBRUV7.JPG	      0		973	592													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		46.2
PCBRUV7.JPG	      0		560	1497													Unscorable						00000001		64.4
PCBRUV7.JPG	      0		739	787													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		19.9
