"Sample","Family","Genus","Species","Count","Stage","Caabcode"
11235,"Carangidae","Turrum","caeruleopinnatum",1,"AD",37337021
11235,"Carangidae","Turrum","fulvoguttatus",2,"AD",37337037
11235,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004
11235,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11235,"Lethrinidae","Lethrinus","atkinsoni",1,"AD",37351013
11235,"Lethrinidae","Lethrinus","harak",1,"AD",37351017
11235,"Lethrinidae","Lethrinus","ravus",1,"AD",37351031
11235,"Mullidae","Parupeneus","heptacanthus",1,"AD",37355004
11235,"Mullidae","Parupeneus","indicus",1,"AD",37355005
11235,"Mullidae","Parupeneus","barberinus",2,"AD",37355022
11235,"Pomacanthidae","Pomacanthus","sexstriatus",2,"AD",37365010
11235,"Chaetodontidae","Chaetodon","vagabundus",2,"AD",37365062
11235,"Pomacanthidae","Chaetodontoplus","meredithi",1,"AD",37365065
11235,"Labridae","Choerodon","schoenleinii",1,"AD",37384010
11235,"Labridae","Choerodon","schoenleinii",1,"JUV",37384010
11235,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11235,"Labridae","Scarus","flavipectoralis",1,"AD",37386014
11235,"Acanthuridae","Acanthurus","grammoptilus",2,"AD",37437002
11235,"Siganidae","Siganus","lineatus",2,"AD",37438010
11235,"Balistidae","Abalistes","stellatus",1,"AD",37465011
11236,"Carcharhinidae","Carcharhinus","amblyrhynchos",3,"JUV",37018030
11236,"Carcharhinidae","Carcharhinus","melanopterus",1,"AD",37018036
11236,"Dasyatidae","Taeniura","lymma",1,"AD",37035009
11236,"Serranidae","Plectropomus","leopardus",1,"AD",37311078
11236,"Serranidae","Plectropomus","laevis",1,"JUV",37311079
11236,"Serranidae","Cephalopholis","cyanostigma",1,"AD",37311136
11236,"Echeneidae","Echeneis","naucrates",1,"JUV",37336001
11236,"Lutjanidae","Lutjanus","carponotatus",1,"AD",37346011
11236,"Caesionidae","Caesio","cuning",7,"AD",37346018
11236,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11236,"Lethrinidae","Lethrinus","microdon",1,"AD",37351011
11236,"Lethrinidae","Lethrinus","atkinsoni",2,"AD",37351013
11236,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11236,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11236,"Mullidae","Parupeneus","multifasciatus",1,"AD",37355026
11236,"Pomacanthidae","Pomacanthus","sexstriatus",1,"AD",37365010
11236,"Pomacanthidae","Centropyge","bicolor",2,"AD",37365022
11236,"Chaetodontidae","Chaetodon","baronessa",2,"AD",37365034
11236,"Chaetodontidae","Chaetodon","kleinii",2,"AD",37365040
11236,"Chaetodontidae","Chaetodon","lineolatus",2,"AD",37365041
11236,"Chaetodontidae","Chaetodon","melannotus",3,"AD",37365043
11236,"Chaetodontidae","Chaetodon","rainfordi",1,"AD",37365053
11236,"Chaetodontidae","Chaetodon","lunulatus",1,"AD",37365059
11236,"Chaetodontidae","Chaetodon","vagabundus",1,"AD",37365062
11236,"Pomacanthidae","Chaetodontoplus","meredithi",2,"AD",37365065
11236,"Pomacanthidae","Pygoplites","diacanthus",1,"AD",37365082
11236,"Pomacentridae","Neoglyphidodon","melas",1,"AD",37372084
11236,"Sphyraenidae","Sphyraena","jello",1,"AD",37382004
11236,"Labridae","Oxycheilinus","digramma",1,"AD",37384065
11236,"Labridae","Cheilinus","fasciatus",3,"AD",37384066
11236,"Labridae","Hemigymnus","melapterus",1,"AD",37384125
11236,"Labridae","Scarus","flavipectoralis",3,"AD",37386014
11236,"Labridae","Scarus","forsteni",2,"AD",37386015
11236,"Labridae","Scarus","niger",2,"AD",37386021
11236,"Labridae","Chlorurus","sordidus",2,"AD",37386030
11236,"Acanthuridae","Acanthurus","nigricauda",1,"AD",37437013
11236,"Acanthuridae","Acanthurus","pyroferus",1,"AD",37437017
11236,"Acanthuridae","Ctenochaetus","striatus",2,"AD",37437022
11236,"Acanthuridae","Naso","unicornis",1,"AD",37437031
11236,"Acanthuridae","Zebrasoma","scopas",2,"AD",37437036
11236,"Siganidae","Siganus","doliatus",2,"AD",37438009
11236,"Balistidae","Balistapus","undulatus",2,"AD",37465047
11236,"Balistidae","Balistoides","viridescens",1,"AD",37465048
11236,"Balistidae","Sufflamen","chrysopterum",1,"AD",37465079
11236,"Nemipteridae","Scolopsis","margaritifera",1,"AD",37992119
11237,"Lutjanidae","Lutjanus","carponotatus",2,"AD",37346011
11237,"Caesionidae","Caesio","cuning",1,"AD",37346018
11237,"Caesionidae","Pterocaesio","marri",12,"AD",37346068
11237,"Lethrinidae","Lethrinus","atkinsoni",1,"AD",37351013
11237,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11237,"Pomacentridae","Acanthochromis","polyacanthus",1,"JUV",37372015
11237,"Pomacentridae","Amblyglyphidodon","curacao",1,"AD",37372017
11237,"Sphyraenidae","Sphyraena","jello",1,"AD",37382004
11238,"Serranidae","Cephalopholis","boenak",1,"AD",37311008
11238,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004
11238,"Caesionidae","Caesio","cuning",1,"AD",37346018
11238,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11238,"Ephippidae","Platax","pinnatus",1,"AD",37362006
11238,"Pomacanthidae","Pomacanthus","sexstriatus",1,"AD",37365010
11238,"Pomacentridae","Dischistodus","perspicillatus",1,"AD",37372078
11239,"Carcharhinidae","Carcharhinus","melanopterus",1,"AD",37018036
11239,"Carcharhinidae","Triaenodon","obesus",1,"AD",37018038
11239,"Muraenidae","Gymnothorax","javanicus",1,"AD",37060039
11239,"Carangidae","Caranx","ignobilis",1,"AD",37337027
11239,"Carangidae","Turrum","fulvoguttatus",4,"AD",37337037
11239,"Lutjanidae","Lutjanus","sebae",1,"JUV",37346004
11239,"Lutjanidae","Lutjanus","carponotatus",1,"AD",37346011
11239,"Lutjanidae","Lutjanus","russellii",1,"AD",37346012
11239,"Caesionidae","Caesio","cuning",7,"AD",37346018
11239,"Lutjanidae","Lutjanus","bohar",1,"JUV",37346029
11239,"Pomacanthidae","Pomacanthus","sexstriatus",2,"AD",37365010
11239,"Labridae","Choerodon","vitta",1,"AD",37384006
11239,"Labridae","Choerodon","fasciatus",1,"AD",37384073
11239,"Labridae","Thalassoma","lunare",2,"AD",37384167
11239,"Blenniidae","Meiacanthus","atrodorsalis",1,"JUV",37408051
11239,"Siganidae","Siganus","puellus",2,"AD",37438011
11240,"Muraenidae","Gymnothorax","javanicus",1,"AD",37060039
11240,"Serranidae","Cephalopholis","boenak",2,"AD",37311008
11240,"Serranidae","Cephalopholis","cyanostigma",2,"AD",37311136
11240,"Serranidae","Cephalopholis","microprion",1,"AD",37311139
11240,"Lutjanidae","Lutjanus","gibbus",2,"AD",37346028
11240,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11240,"Mullidae","Parupeneus","barberinoides",1,"AD",37355021
11240,"Pomacanthidae","Pomacanthus","sexstriatus",2,"AD",37365010
11240,"Chaetodontidae","Chaetodon","aureofasciatus",3,"AD",37365013
11240,"Chaetodontidae","Chelmon","rostratus",2,"AD",37365017
11240,"Pomacanthidae","Centropyge","bicolor",1,"AD",37365022
11240,"Chaetodontidae","Chaetodon","baronessa",1,"AD",37365034
11240,"Chaetodontidae","Chaetodon","melannotus",2,"AD",37365043
11240,"Chaetodontidae","Chaetodon","plebeius",2,"AD",37365050
11240,"Pomacentridae","Acanthochromis","polyacanthus",3,"AD",37372015
11240,"Pomacentridae","Amblyglyphidodon","curacao",7,"AD",37372017
11240,"Pomacentridae","Chrysiptera","rollandi",3,"AD",37372067
11240,"Pomacentridae","Hemiglyphidodon","plagiometopon",1,"AD",37372081
11240,"Pomacentridae","Pomacentrus","moluccensis",1,"AD",37372118
11240,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11240,"Labridae","Choerodon","fasciatus",2,"AD",37384073
11240,"Labridae","Gomphosus","varius",1,"AD",37384106
11240,"Labridae","Labrichthys","unilineatus",1,"AD",37384129
11240,"Labridae","Thalassoma","lunare",4,"AD",37384167
11240,"Labridae","Scarus","flavipectoralis",2,"AD",37386014
11240,"Acanthuridae","Ctenochaetus","striatus",2,"AD",37437022
11240,"Siganidae","Siganus","doliatus",2,"AD",37438009
11240,"Siganidae","Siganus","puellus",1,"AD",37438011
11240,"Balistidae","Balistapus","undulatus",1,"AD",37465047
11241,"Serranidae","Cephalopholis","boenak",2,"AD",37311008
11241,"Serranidae","Plectropomus","laevis",1,"JUV",37311079
11241,"Serranidae","Cephalopholis","cyanostigma",1,"AD",37311136
11241,"Carangidae","Turrum","fulvoguttatus",2,"JUV",37337037
11241,"Caesionidae","Caesio","cuning",10,"AD",37346018
11241,"Lutjanidae","Symphorichthys","spilurus",1,"AD",37346052
11241,"Caesionidae","Pterocaesio","marri",40,"AD",37346068
11241,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11241,"Haemulidae","Diagramma","pictum",1,"AD",37350003
11241,"Lethrinidae","Lethrinus","atkinsoni",2,"AD",37351013
11241,"Lethrinidae","Lethrinus","harak",1,"AD",37351017
11241,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11241,"Lethrinidae","Monotaxis","grandoculis",1,"AD",37351026
11241,"Mullidae","Parupeneus","barberinoides",1,"AD",37355021
11241,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11241,"Mullidae","Parupeneus","multifasciatus",1,"AD",37355026
11241,"Chaetodontidae","Coradion","chrysozonus",2,"AD",37365004
11241,"Pomacanthidae","Pomacanthus","sexstriatus",2,"AD",37365010
11241,"Chaetodontidae","Chaetodon","aureofasciatus",1,"AD",37365013
11241,"Chaetodontidae","Chelmon","rostratus",1,"AD",37365017
11241,"Chaetodontidae","Chaetodon","lineolatus",2,"AD",37365041
11241,"Chaetodontidae","Chaetodon","rainfordi",1,"AD",37365053
11241,"Chaetodontidae","Chaetodon","lunulatus",2,"AD",37365059
11241,"Pomacanthidae","Pomacanthus","xanthometopon",1,"AD",37365081
11241,"Pomacanthidae","Pygoplites","diacanthus",1,"AD",37365082
11241,"Pomacentridae","Acanthochromis","polyacanthus",16,"AD",37372015
11241,"Pomacentridae","Amblyglyphidodon","curacao",4,"AD",37372017
11241,"Pomacentridae","Chromis","atripectoralis",1,"AD",37372036
11241,"Pomacentridae","Chrysiptera","rollandi",1,"AD",37372067
11241,"Pomacentridae","Pomacentrus","amboinensis",1,"AD",37372106
11241,"Pomacentridae","Pomacentrus","brachialis",3,"AD",37372109
11241,"Sphyraenidae","Sphyraena","obtusata",5,"AD",37382007
11241,"Labridae","Labroides","dimidiatus",1,"AD",37384028
11241,"Labridae","Oxycheilinus","digramma",1,"AD",37384065
11241,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11241,"Labridae","Choerodon","fasciatus",2,"AD",37384073
11241,"Labridae","Gomphosus","varius",1,"AD",37384106
11241,"Labridae","Hemigymnus","melapterus",2,"AD",37384125
11241,"Labridae","Thalassoma","lunare",1,"AD",37384167
11241,"Labridae","Scarus","niger",1,"AD",37386021
11241,"Zanclidae","Zanclus","cornutus",1,"AD",37437001
11241,"Acanthuridae","Acanthurus","grammoptilus",2,"AD",37437002
11241,"Acanthuridae","Acanthurus","nigricauda",1,"AD",37437013
11241,"Acanthuridae","Acanthurus","xanthopterus",1,"AD",37437020
11241,"Acanthuridae","Ctenochaetus","striatus",1,"AD",37437022
11241,"Acanthuridae","Naso","annulatus",1,"AD",37437024
11241,"Siganidae","Siganus","doliatus",1,"AD",37438009
11241,"Siganidae","Siganus","lineatus",2,"AD",37438010
11241,"Balistidae","Balistapus","undulatus",1,"AD",37465047
11241,"Balistidae","Balistoides","viridescens",1,"AD",37465048
11241,"Nemipteridae","Scolopsis","margaritifera",1,"AD",37992119
11242,"Carcharhinidae","Carcharhinus","melanopterus",1,"AD",37018036
11242,"Serranidae","Epinephelus","fuscoguttatus",1,"AD",37311021
11242,"Serranidae","Plectropomus","leopardus",3,"AD",37311078
11242,"Serranidae","Cephalopholis","cyanostigma",1,"AD",37311136
11242,"Lutjanidae","Lutjanus","carponotatus",2,"AD",37346011
11242,"Lutjanidae","Lutjanus","russellii",1,"AD",37346012
11242,"Caesionidae","Caesio","cuning",41,"AD",37346018
11242,"Caesionidae","Caesio","caerulaurea",15,"AD",37346024
11242,"Lutjanidae","Lutjanus","gibbus",1,"AD",37346028
11242,"Lutjanidae","Lutjanus","bohar",2,"AD",37346029
11242,"Lutjanidae","Lutjanus","fulviflamma",1,"AD",37346034
11242,"Caesionidae","Pterocaesio","marri",4,"AD",37346068
11242,"Lethrinidae","Lethrinus","obsoletus",2,"AD",37351019
11242,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11242,"Mullidae","Parupeneus","multifasciatus",2,"AD",37355026
11242,"Pomacanthidae","Pomacanthus","sexstriatus",1,"AD",37365010
11242,"Pomacanthidae","Centropyge","bicolor",1,"AD",37365022
11242,"Chaetodontidae","Chaetodon","melannotus",2,"AD",37365043
11242,"Chaetodontidae","Chaetodon","plebeius",1,"AD",37365050
11242,"Chaetodontidae","Chaetodon","lunulatus",2,"AD",37365059
11242,"Chaetodontidae","Chaetodon","vagabundus",2,"AD",37365062
11242,"Pomacentridae","Acanthochromis","polyacanthus",1,"AD",37372015
11242,"Pomacentridae","Amblyglyphidodon","curacao",1,"AD",37372017
11242,"Pomacentridae","Pomacentrus","brachialis",2,"AD",37372109
11242,"Pomacentridae","Pomacentrus","wardi",2,"AD",37372127
11242,"Labridae","Labroides","dimidiatus",2,"AD",37384028
11242,"Labridae","Cheilinus","undulatus",1,"JUV",37384038
11242,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11242,"Labridae","Choerodon","fasciatus",2,"AD",37384073
11242,"Labridae","Epibulus","insidiator",1,"AD",37384104
11242,"Labridae","Hemigymnus","melapterus",1,"AD",37384125
11242,"Labridae","Thalassoma","lunare",3,"AD",37384167
11242,"Labridae","Bolbometopon","muricatum",1,"AD",37386004
11242,"Labridae","Chlorurus","microrhinos",1,"JUV",37386020
11242,"Labridae","Scarus","niger",1,"AD",37386021
11242,"Acanthuridae","Acanthurus","grammoptilus",3,"AD",37437002
11242,"Acanthuridae","Ctenochaetus","striatus",2,"AD",37437022
11242,"Siganidae","Siganus","doliatus",1,"AD",37438009
11246,"Serranidae","Plectropomus","leopardus",1,"AD",37311078
11246,"Serranidae","Cephalopholis","cyanostigma",1,"AD",37311136
11246,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037
11246,"Lutjanidae","Lutjanus","carponotatus",1,"AD",37346011
11246,"Lutjanidae","Symphorus","nematophorus",1,"JUV",37346017
11246,"Caesionidae","Caesio","cuning",17,"AD",37346018
11246,"Caesionidae","Pterocaesio","marri",40,"AD",37346068
11246,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11246,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11246,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11246,"Mullidae","Parupeneus","cyclostomus",2,"AD",37355025
11246,"Chaetodontidae","Chelmon","rostratus",1,"AD",37365017
11246,"Chaetodontidae","Chaetodon","melannotus",2,"AD",37365043
11246,"Chaetodontidae","Chaetodon","ulietensis",1,"AD",37365060
11246,"Pomacentridae","Acanthochromis","polyacanthus",3,"AD",37372015
11246,"Pomacentridae","Amblyglyphidodon","curacao",1,"AD",37372017
11246,"Pomacentridae","Chrysiptera","rollandi",1,"AD",37372067
11246,"Pomacentridae","Neoglyphidodon","melas",1,"AD",37372084
11246,"Pomacentridae","Pomacentrus","moluccensis",1,"AD",37372118
11246,"Labridae","Choerodon","schoenleinii",1,"AD",37384010
11246,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11246,"Labridae","Choerodon","anchorago",1,"AD",37384071
11246,"Labridae","Choerodon","fasciatus",2,"AD",37384073
11246,"Labridae","Hemigymnus","melapterus",2,"AD",37384125
11246,"Labridae","Scarus","flavipectoralis",1,"AD",37386014
11246,"Labridae","Chlorurus","sordidus",2,"AD",37386030
11246,"Acanthuridae","Acanthurus","grammoptilus",1,"AD",37437002
11246,"Acanthuridae","Ctenochaetus","striatus",2,"AD",37437022
11246,"Acanthuridae","Zebrasoma","scopas",1,"AD",37437036
11246,"Siganidae","Siganus","doliatus",2,"AD",37438009
11246,"Balistidae","Balistapus","undulatus",1,"AD",37465047
11247,"Serranidae","Plectropomus","leopardus",1,"AD",37311078
11247,"Serranidae","Cephalopholis","cyanostigma",1,"AD",37311136
11247,"Lutjanidae","Lutjanus","carponotatus",2,"AD",37346011
11247,"Caesionidae","Caesio","cuning",30,"AD",37346018
11247,"Caesionidae","Caesio","caerulaurea",6,"AD",37346024
11247,"Caesionidae","Pterocaesio","marri",1,"AD",37346068
11247,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11247,"Lethrinidae","Lethrinus","obsoletus",5,"AD",37351019
11247,"Lethrinidae","Lethrinus","ravus",1,"AD",37351031
11247,"Mullidae","Parupeneus","barberinoides",2,"AD",37355021
11247,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11247,"Mullidae","Parupeneus","multifasciatus",1,"AD",37355026
11247,"Chaetodontidae","Chaetodon","baronessa",1,"AD",37365034
11247,"Chaetodontidae","Chaetodon","rainfordi",2,"AD",37365053
11247,"Pomacentridae","Dascyllus","reticulatus",6,"AD",37372074
11247,"Pomacentridae","Pomacentrus","amboinensis",1,"AD",37372106
11247,"Pomacentridae","Pomacentrus","coelestis",8,"AD",37372111
11247,"Labridae","Oxycheilinus","digramma",1,"AD",37384065
11247,"Labridae","Coris","batuensis",1,"AD",37384098
11247,"Labridae","Halichoeres","hortulanus",1,"AD",37384112
11247,"Labridae","Halichoeres","margaritaceus",1,"AD",37384113
11247,"Labridae","Hemigymnus","melapterus",1,"AD",37384125
11247,"Labridae","Thalassoma","lunare",8,"AD",37384167
11247,"Acanthuridae","Acanthurus","grammoptilus",2,"AD",37437002
11247,"Acanthuridae","Acanthurus","nigricauda",2,"AD",37437013
11247,"Acanthuridae","Zebrasoma","scopas",1,"AD",37437036
11247,"Siganidae","Siganus","doliatus",1,"AD",37438009
11247,"Siganidae","Siganus","vulpinus",1,"AD",37438017
11247,"Scombridae","Grammatorcynus","bilineatus",3,"AD",37441028
11247,"Balistidae","Sufflamen","chrysopterum",1,"AD",37465079
11248,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,"JUV",37018030
11248,"Serranidae","Plectropomus","leopardus",1,"AD",37311078
11248,"Nemipteridae","Scolopsis","regina",2,"AD",37347006
11248,"Nemipteridae","Pentapodus","aureofasciatus",22,"JUV",37347029
11248,"Lethrinidae","Gymnocranius","grandoculis",1,"JUV",37351005
11248,"Lethrinidae","Lethrinus","atkinsoni",1,"AD",37351013
11248,"Lethrinidae","Lethrinus","ravus",4,"AD",37351031
11248,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11248,"Ephippidae","Platax","batavianus",2,"AD",37362002
11248,"Labridae","Choerodon","schoenleinii",1,"AD",37384010
11249,"Serranidae","Plectropomus","leopardus",1,"AD",37311078
11249,"Carangidae","Turrum","fulvoguttatus",3,"AD",37337037
11249,"Carangidae","Caranx","melampygus",9,"AD",37337050
11249,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11249,"Nemipteridae","Pentapodus","aureofasciatus",1,"JUV",37347029
11249,"Nemipteridae","Scolopsis","bilineata",1,"AD",37347031
11249,"Lethrinidae","Lethrinus","atkinsoni",3,"AD",37351013
11249,"Lethrinidae","Lethrinus","ravus",1,"AD",37351031
11249,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11249,"Mullidae","Parupeneus","cyclostomus",2,"AD",37355025
11249,"Pomacanthidae","Centropyge","bicolor",2,"AD",37365022
11249,"Chaetodontidae","Chaetodon","plebeius",1,"AD",37365050
11249,"Chaetodontidae","Chaetodon","vagabundus",2,"AD",37365062
11249,"Pomacanthidae","Pygoplites","diacanthus",2,"AD",37365082
11249,"Pomacentridae","Dascyllus","reticulatus",3,"AD",37372074
11249,"Pomacentridae","Pomacentrus","coelestis",3,"AD",37372111
11249,"Labridae","Labroides","dimidiatus",2,"AD",37384028
11249,"Labridae","Cheilinus","undulatus",1,"AD",37384038
11249,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11249,"Labridae","Coris","batuensis",1,"AD",37384098
11249,"Labridae","Thalassoma","lunare",7,"AD",37384167
11249,"Labridae","Thalassoma","nigrofasciatum",1,"AD",37384196
11249,"Labridae","Scarus","flavipectoralis",6,"AD",37386014
11249,"Labridae","Scarus","niger",1,"AD",37386021
11249,"Acanthuridae","Acanthurus","grammoptilus",2,"AD",37437002
11249,"Acanthuridae","Acanthurus","nigricauda",5,"AD",37437013
11249,"Acanthuridae","Acanthurus","pyroferus",2,"AD",37437017
11249,"Acanthuridae","Ctenochaetus","striatus",3,"AD",37437022
11249,"Acanthuridae","Ctenochaetus","striatus",3,"JUV",37437022
11249,"Acanthuridae","Naso","lituratus",1,"AD",37437029
11249,"Siganidae","Siganus","punctatus",2,"AD",37438003
11249,"Siganidae","Siganus","doliatus",2,"AD",37438009
11249,"Siganidae","Siganus","puellus",2,"AD",37438011
11249,"Balistidae","Sufflamen","chrysopterum",2,"AD",37465079
11249,"Tetraodontidae","Canthigaster","papua",1,"AD",37467042
11249,"Tetraodontidae","Arothron","caeruleopunctatus",1,"AD",37467066
11250,"Ginglymostomatidae","Nebrius","ferrugineus",2,"AD",37013010
11250,"Echeneidae","Echeneis","naucrates",1,"JUV",37336001
11250,"Carangidae","Gnathanodon","speciosus",5,"AD",37337012
11250,"Carangidae","Gnathanodon","speciosus",12,"JUV",37337012
11250,"Carangidae","Turrum","gymnostethus",5,"AD",37337022
11250,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037
11250,"Nemipteridae","Nemipterus","furcosus",2,"JUV",37347005
11250,"Nemipteridae","Pentapodus","paradiseus",4,"JUV",37347028
11250,"Mullidae","Upeneus","tragula",2,"AD",37355014
11250,"Labridae","Suezichthys","devisi",1,"AD",37384195
11251,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037
11251,"Nemipteridae","Nemipterus","furcosus",8,"JUV",37347005
11251,"Nemipteridae","Pentapodus","paradiseus",3,"JUV",37347028
11251,"Nemipteridae","Nemipterus","balinensoides",1,"JUV",37347038
11251,"Mullidae","Upeneus","tragula",2,"JUV",37355014
11251,"Labridae","Leptojulis","cyanopleura",10,"AD",37384027
11252,"Fistulariidae","Fistularia","commersonii",1,"AD",37278001
11255,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,"AD",37018030
11255,"Serranidae","Plectropomus","leopardus",2,"AD",37311078
11255,"Echeneidae","Echeneis","naucrates",1,"JUV",37336001
11255,"Lutjanidae","Lutjanus","carponotatus",1,"AD",37346011
11255,"Lutjanidae","Lutjanus","bohar",1,"AD",37346029
11255,"Lutjanidae","Macolor","niger",2,"AD",37346048
11255,"Lethrinidae","Lethrinus","atkinsoni",1,"AD",37351013
11255,"Chaetodontidae","Chaetodon","aureofasciatus",1,"AD",37365013
11255,"Chaetodontidae","Chaetodon","baronessa",1,"AD",37365034
11255,"Chaetodontidae","Chaetodon","ephippium",2,"AD",37365037
11255,"Chaetodontidae","Chaetodon","melannotus",2,"AD",37365043
11255,"Pomacentridae","Amblyglyphidodon","curacao",1,"AD",37372017
11255,"Pomacentridae","Neoglyphidodon","melas",1,"AD",37372084
11255,"Pomacentridae","Pomacentrus","wardi",1,"AD",37372127
11255,"Labridae","Oxycheilinus","digramma",1,"AD",37384065
11255,"Labridae","Cheilinus","fasciatus",1,"AD",37384066
11255,"Labridae","Thalassoma","lunare",1,"AD",37384167
11255,"Labridae","Scarus","niger",1,"AD",37386021
11255,"Acanthuridae","Ctenochaetus","striatus",1,"AD",37437022
11255,"Acanthuridae","Zebrasoma","scopas",1,"AD",37437036
11255,"Siganidae","Siganus","doliatus",2,"AD",37438009
11255,"Balistidae","Balistoides","viridescens",1,"AD",37465048
11256,"Ginglymostomatidae","Nebrius","ferrugineus",2,"AD",37013010
11256,"Carcharhinidae","Carcharhinus","amblyrhynchos",2,"JUV",37018030
11256,"Carcharhinidae","Carcharhinus","melanopterus",1,"AD",37018036
11256,"Echeneidae","Echeneis","naucrates",2,"AD",37336001
11256,"Carangidae","Gnathanodon","speciosus",5,"JUV",37337012
11256,"Carangidae","Caranx","ignobilis",3,"AD",37337027
11256,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037
11256,"Nemipteridae","Scolopsis","regina",5,"AD",37347006
11256,"Lethrinidae","Lethrinus","atkinsoni",2,"AD",37351013
11256,"Lethrinidae","Lethrinus","harak",3,"AD",37351017
11256,"Mullidae","Parupeneus","indicus",1,"AD",37355005
11256,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11256,"Mullidae","Parupeneus","multifasciatus",3,"AD",37355026
11256,"Pomacentridae","Pomacentrus","bankanensis",2,"AD",37372108
11256,"Pomacentridae","Pomacentrus","coelestis",2,"AD",37372111
11256,"Labridae","Cheilinus","undulatus",1,"AD",37384038
11256,"Labridae","Cheilinus","trilobatus",1,"AD",37384044
11256,"Labridae","Choerodon","anchorago",2,"AD",37384071
11256,"Labridae","Coris","batuensis",4,"AD",37384098
11256,"Labridae","Thalassoma","lunare",1,"AD",37384167
11256,"Acanthuridae","Acanthurus","nigricauda",3,"AD",37437013
11256,"Acanthuridae","Naso","annulatus",1,"AD",37437024
11256,"Balistidae","Balistoides","viridescens",1,"AD",37465048
11256,"Balistidae","Sufflamen","chrysopterum",2,"AD",37465079
11256,"Tetraodontidae","Canthigaster","valentini",1,"AD",37467043
11257,"Carcharhinidae","Carcharhinus","melanopterus",1,"AD",37018036
11257,"Carcharhinidae","Triaenodon","obesus",1,"AD",37018038
11257,"Serranidae","Plectropomus","leopardus",1,"AD",37311078
11257,"Nemipteridae","Scolopsis","regina",2,"AD",37347006
11257,"Lethrinidae","Lethrinus","atkinsoni",3,"AD",37351013
11257,"Lethrinidae","Lethrinus","obsoletus",1,"AD",37351019
11257,"Mullidae","Parupeneus","barberinus",1,"AD",37355022
11257,"Mullidae","Parupeneus","cyclostomus",1,"AD",37355025
11258,"Carcharhinidae","Carcharhinus","melanopterus",1,"AD",37018036
11258,"Carcharhinidae","Triaenodon","obesus",1,"AD",37018038
11258,"Serranidae","Plectropomus","leopardus",2,"AD",37311078
11258,"Carangidae","Caranx","ignobilis",1,"AD",37337027
11258,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037
11258,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11258,"Lethrinidae","Lethrinus","atkinsoni",4,"AD",37351013
11258,"Pinguipedidae","Parapercis","xanthozona",1,"AD",37390025
11259,"Carcharhinidae","Triaenodon","obesus",1,"AD",37018038
11259,"Fistulariidae","Fistularia","commersonii",1,"AD",37278001
11259,"Serranidae","Plectropomus","maculatus",1,"AD",37311012
11259,"Serranidae","Plectropomus","leopardus",3,"AD",37311078
11259,"Echeneidae","Echeneis","naucrates",1,"JUV",37336001
11259,"Carangidae","Turrum","fulvoguttatus",1,"AD",37337037
11259,"Nemipteridae","Scolopsis","regina",1,"AD",37347006
11259,"Nemipteridae","Pentapodus","aureofasciatus",15,"JUV",37347029
11259,"Lethrinidae","Lethrinus","semicinctus",1,"AD",37351016
11259,"Lethrinidae","Lethrinus","ravus",13,"AD",37351031
11259,"Mullidae","Parupeneus","indicus",1,"AD",37355005
11259,"Mullidae","Parupeneus","multifasciatus",2,"JUV",37355026
11259,"Chaetodontidae","Chaetodon","rainfordi",2,"AD",37365053
11259,"Chaetodontidae","Chaetodon","vagabundus",1,"AD",37365062
11259,"Labridae","Halichoeres","melanurus",1,"AD",37384032
