Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:07

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
25.JPG	      0		941	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
25.JPG	      0		139	578																											64.2
25.JPG	      0		406	578																											46.9
25.JPG	      0		674	578																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
25.JPG	      0		941	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
25.JPG	      0		139	960																											46.5
25.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
25.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
25.JPG	      0		941	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
25.JPG	      0		139	1342																											64.2
25.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
25.JPG	      0		674	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
25.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
25.JPG	      0		139	1724																											100.0
25.JPG	      0		406	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
25.JPG	      0		674	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
25.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
26.JPG	      0		139	196																											100.0
26.JPG	      0		406	196																											89.9
26.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
26.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
26.JPG	      0		139	578																											64.2
26.JPG	      0		406	578																											46.9
26.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
26.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
26.JPG	      0		139	960																											46.5
26.JPG	      0		406	960																											15.5
26.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
26.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
26.JPG	      0		139	1342																											64.2
26.JPG	      0		406	1342																											46.9
26.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
26.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
26.JPG	      0		139	1724																											100.0
26.JPG	      0		406	1724																											89.9
26.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
26.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
27.JPG	      0		139	196																											100.0
27.JPG	      0		406	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
27.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
27.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
27.JPG	      0		139	578																											64.2
27.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
27.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
27.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
27.JPG	      0		139	960																											46.5
27.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
27.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
27.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
27.JPG	      0		139	1342																											64.2
27.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
27.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
27.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
27.JPG	      0		139	1724																											100.0
27.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
27.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
27.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
28.JPG	      0		139	196																											100.0
28.JPG	      0		406	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
28.JPG	      0		674	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
28.JPG	      0		941	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
28.JPG	      0		139	578																											64.2
28.JPG	      0		406	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
28.JPG	      0		674	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
28.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
28.JPG	      0		139	960																											46.5
28.JPG	      0		406	960																											15.5
28.JPG	      0		674	960																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
28.JPG	      0		941	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
28.JPG	      0		139	1342																											64.2
28.JPG	      0		406	1342																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
28.JPG	      0		674	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
28.JPG	      0		941	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
28.JPG	      0		139	1724																											100.0
28.JPG	      0		406	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
28.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
28.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
29.JPG	      0		139	196																											100.0
29.JPG	      0		406	196																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
29.JPG	      0		674	196																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
29.JPG	      0		941	196																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					100.0
29.JPG	      0		139	578																											64.2
29.JPG	      0		406	578																											46.9
29.JPG	      0		674	578																						.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
29.JPG	      0		941	578																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
29.JPG	      0		139	960																											46.5
29.JPG	      0		406	960																											15.5
29.JPG	      0		674	960																						.3. Good relief structure with some overhangs. >45 substrate slope.					15.5
29.JPG	      0		941	960																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.5
29.JPG	      0		139	1342																											64.2
29.JPG	      0		406	1342																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
29.JPG	      0		674	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
29.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
29.JPG	      0		139	1724																											100.0
29.JPG	      0		406	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
29.JPG	      0		674	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
29.JPG	      0		941	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
3.JPG	      0		139	196																											100.0
3.JPG	      0		406	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
3.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
3.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
3.JPG	      0		139	578																											64.2
3.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
3.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
3.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
3.JPG	      0		139	960																											46.5
3.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
3.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
3.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
3.JPG	      0		139	1342																											64.2
3.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
3.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
3.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
3.JPG	      0		139	1724																											100.0
3.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
3.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
3.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
30.JPG	      0		139	196																											100.0
30.JPG	      0		406	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
30.JPG	      0		674	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
30.JPG	      0		941	196																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					100.0
30.JPG	      0		139	578																											64.2
30.JPG	      0		406	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
30.JPG	      0		674	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
30.JPG	      0		941	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
30.JPG	      0		139	960																											46.5
30.JPG	      0		406	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
30.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
30.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
30.JPG	      0		139	1342																											64.2
30.JPG	      0		406	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
30.JPG	      0		674	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
30.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
30.JPG	      0		139	1724																											100.0
30.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
30.JPG	      0		674	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
30.JPG	      0		941	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
31.JPG	      0		139	196																											100.0
31.JPG	      0		406	196																											89.9
31.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
31.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
31.JPG	      0		139	578																											64.2
31.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
31.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
31.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
31.JPG	      0		139	960																											46.5
31.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
31.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
31.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
31.JPG	      0		139	1342																											64.2
31.JPG	      0		406	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
31.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
31.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
31.JPG	      0		139	1724																											100.0
31.JPG	      0		406	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
31.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
31.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
32.JPG	      0		139	196																											100.0
32.JPG	      0		406	196																											89.9
32.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
32.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
32.JPG	      0		139	578																											64.2
32.JPG	      0		406	578																											46.9
32.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
32.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
32.JPG	      0		139	960																											46.5
32.JPG	      0		406	960																											15.5
32.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
32.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
32.JPG	      0		139	1342																											64.2
32.JPG	      0		406	1342																											46.9
32.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
32.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
32.JPG	      0		139	1724																											100.0
32.JPG	      0		406	1724																											89.9
32.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
32.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
33.JPG	      0		139	196																											100.0
33.JPG	      0		406	196																											89.9
33.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
33.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
33.JPG	      0		139	578																											64.2
33.JPG	      0		406	578																											46.9
33.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
33.JPG	      0		139	960																											46.5
33.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
33.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
33.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
33.JPG	      0		139	1342																											64.2
33.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
33.JPG	      0		139	1724																											100.0
33.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
33.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
33.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
34.JPG	      0		139	196																											100.0
34.JPG	      0		406	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
34.JPG	      0		674	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
34.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
34.JPG	      0		139	578																											64.2
34.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
34.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
34.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
34.JPG	      0		139	960																											46.5
34.JPG	      0		406	960																											15.5
34.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
34.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
34.JPG	      0		139	1342																											64.2
34.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
34.JPG	      0		674	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
34.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
34.JPG	      0		139	1724																											100.0
34.JPG	      0		406	1724																											89.9
34.JPG	      0		674	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
34.JPG	      0		941	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
35.JPG	      0		139	196																											100.0
35.JPG	      0		406	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
35.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
35.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
35.JPG	      0		139	578																											64.2
35.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
35.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
35.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
35.JPG	      0		139	960																											46.5
35.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
35.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
35.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
35.JPG	      0		139	1342																											64.2
35.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
35.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
35.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
35.JPG	      0		139	1724																											100.0
35.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
35.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
35.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
36.JPG	      0		139	196																											100.0
36.JPG	      0		406	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
36.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
36.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
36.JPG	      0		139	578																											64.2
36.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
36.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
36.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
36.JPG	      0		139	960																											46.5
36.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
36.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
36.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
36.JPG	      0		139	1342																											64.2
36.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
36.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
36.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
36.JPG	      0		139	1724																											100.0
36.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
36.JPG	      0		674	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
36.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
37.JPG	      0		139	196																											100.0
37.JPG	      0		406	196																											89.9
37.JPG	      0		674	196																						.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
37.JPG	      0		941	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
37.JPG	      0		139	578																											64.2
37.JPG	      0		406	578																											46.9
37.JPG	      0		674	578																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
37.JPG	      0		941	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
37.JPG	      0		139	960																											46.5
37.JPG	      0		406	960																											15.5
37.JPG	      0		674	960																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
37.JPG	      0		941	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
37.JPG	      0		139	1342																											64.2
37.JPG	      0		406	1342																											46.9
37.JPG	      0		674	1342																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
37.JPG	      0		941	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
37.JPG	      0		139	1724																											100.0
37.JPG	      0		406	1724																											89.9
37.JPG	      0		674	1724																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
37.JPG	      0		941	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
38.JPG	      0		139	196																											100.0
38.JPG	      0		406	196																											89.9
38.JPG	      0		674	196																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
38.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
38.JPG	      0		139	578																											64.2
38.JPG	      0		406	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
38.JPG	      0		674	578																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
38.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
38.JPG	      0		139	960																											46.5
38.JPG	      0		406	960																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
38.JPG	      0		674	960																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
38.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
38.JPG	      0		139	1342																											64.2
38.JPG	      0		406	1342																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
38.JPG	      0		674	1342																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
38.JPG	      0		941	1342																											64.2
38.JPG	      0		139	1724																											100.0
38.JPG	      0		406	1724																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
38.JPG	      0		674	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
38.JPG	      0		941	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
39.JPG	      0		139	196																											100.0
39.JPG	      0		406	196																											89.9
39.JPG	      0		674	196																											89.9
39.JPG	      0		941	196																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					100.0
39.JPG	      0		139	578																											64.2
39.JPG	      0		406	578																											46.9
39.JPG	      0		674	578																											46.9
39.JPG	      0		941	578																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
39.JPG	      0		139	960																											46.5
39.JPG	      0		406	960																											15.5
39.JPG	      0		674	960																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
39.JPG	      0		941	960																						.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.5
39.JPG	      0		139	1342																											64.2
39.JPG	      0		406	1342																											46.9
39.JPG	      0		674	1342																						.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
39.JPG	      0		941	1342																						.3. Good relief structure with some overhangs. >45 substrate slope.					64.2
39.JPG	      0		139	1724																											100.0
39.JPG	      0		406	1724																											89.9
39.JPG	      0		674	1724																						.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
39.JPG	      0		941	1724																											100.0
4.JPG	      0		139	196																											100.0
4.JPG	      0		406	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
4.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
4.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
4.JPG	      0		139	578																											64.2
4.JPG	      0		406	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
4.JPG	      0		674	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
4.JPG	      0		941	578																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
4.JPG	      0		139	960																											46.5
4.JPG	      0		406	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
4.JPG	      0		674	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
4.JPG	      0		941	960																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
4.JPG	      0		139	1342																											64.2
4.JPG	      0		406	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
4.JPG	      0		674	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
4.JPG	      0		941	1342																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
4.JPG	      0		139	1724																											100.0
4.JPG	      0		406	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
4.JPG	      0		674	1724																						.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
4.JPG	      0		941	1724																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
40.JPG	      0		139	196																											100.0
40.JPG	      0		406	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
40.JPG	      0		674	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
40.JPG	      0		941	196																						".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
40.JPG	      0		139	578																											64.2
