campaignid,opcode,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,caab_code,count
2023-03_SwC_stereo-BRUVs,46,Biota,Macroalgae,Filamentous / filiform,Red,NA,NA,NA,NA,NA,NA,NA,80300933,1
2023-03_SwC_stereo-BRUVs,46,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,11
2023-03_SwC_stereo-BRUVs,46,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,12
2023-03_SwC_stereo-BRUVs,47,Biota,Bryozoa,Soft,Foliaceous,NA,NA,NA,NA,NA,NA,NA,20000907,1
2023-03_SwC_stereo-BRUVs,47,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,11168902,2
2023-03_SwC_stereo-BRUVs,47,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2023-03_SwC_stereo-BRUVs,47,Biota,Sponges,Erect forms,Laminar,NA,NA,NA,NA,NA,NA,NA,10000913,1
2023-03_SwC_stereo-BRUVs,5,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,2
2023-03_SwC_stereo-BRUVs,5,Biota,Macroalgae,Erect coarse branching,Green,NA,NA,NA,NA,NA,NA,NA,80300905,2
2023-03_SwC_stereo-BRUVs,5,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,6
2023-03_SwC_stereo-BRUVs,5,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,20
2023-03_SwC_stereo-BRUVs,5,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,6
2023-03_SwC_stereo-BRUVs,6,Biota,Bryozoa,Soft,Foliaceous,NA,NA,NA,NA,NA,NA,NA,20000907,1
2023-03_SwC_stereo-BRUVs,6,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,11168902,1
2023-03_SwC_stereo-BRUVs,6,Biota,Cnidaria,Corals,Black & Octocorals,Fan (2D),NA,NA,NA,NA,NA,NA,11168912,3
2023-03_SwC_stereo-BRUVs,6,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,11001000,3
2023-03_SwC_stereo-BRUVs,6,Biota,Sponges,Erect forms,Simple,NA,NA,NA,NA,NA,NA,NA,10000916,1
2023-03_SwC_stereo-BRUVs,6,Biota,Sponges,Massive forms,Simple,NA,NA,NA,NA,NA,NA,NA,10000904,3
2023-03_SwC_stereo-BRUVs,6,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,1
2023-03_SwC_stereo-BRUVs,6,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,2
2023-03_SwC_stereo-BRUVs,7,Biota,Bryozoa,Hard,Fenestrate,NA,NA,NA,NA,NA,NA,NA,20000903,2
2023-03_SwC_stereo-BRUVs,7,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,11001000,4
2023-03_SwC_stereo-BRUVs,7,Biota,Macroalgae,Erect fine branching,Green,NA,NA,NA,NA,NA,NA,NA,80300909,11
2023-03_SwC_stereo-BRUVs,7,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,1
2023-03_SwC_stereo-BRUVs,7,Biota,Sponges,Cup-likes,Cups,Incomplete cup / curled fan,NA,NA,NA,NA,NA,NA,10000918,2
2023-03_SwC_stereo-BRUVs,7,Biota,Sponges,Massive forms,Simple,NA,NA,NA,NA,NA,NA,NA,10000904,1
2023-03_SwC_stereo-BRUVs,7,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,1
2023-03_SwC_stereo-BRUVs,8,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,5
2023-03_SwC_stereo-BRUVs,8,Biota,Macroalgae,Erect fine branching,Green,NA,NA,NA,NA,NA,NA,NA,80300909,1
2023-03_SwC_stereo-BRUVs,8,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,1
2023-03_SwC_stereo-BRUVs,8,Biota,Macroalgae,Filamentous / filiform,Brown,NA,NA,NA,NA,NA,NA,NA,80300931,2
2023-03_SwC_stereo-BRUVs,8,Biota,Macroalgae,Filamentous / filiform,Red,NA,NA,NA,NA,NA,NA,NA,80300933,4
2023-03_SwC_stereo-BRUVs,8,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,4
2023-03_SwC_stereo-BRUVs,8,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,12
