campaignid,sample,caab_code,number,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species
Tasman_Fracture_202103,77,82003003,14,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,79,82003003,9,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,80,82003003,12,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,80,82003004,2,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,81,82003006,8,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,81,82003007,2,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,82,82003004,1,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,82,82003006,7,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,82,82003007,6,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,83,82003004,5,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,83,82003006,5,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,84,82003003,10,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,85,82003003,10,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,86,82003001,2,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,86,82003003,3,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,86,82003004,5,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,87,82003003,15,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,88,82003001,12,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,89,82003003,10,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,90,82003004,1,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,90,82003006,11,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,90,82003007,2,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,91,82003001,8,Physical,Relief,Flat,NA,0,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,91,82003003,1,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,92,82003003,7,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,92,82003004,2,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,92,82003006,2,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,93,82003006,7,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,94,82003006,8,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,94,82003007,3,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,95,82003003,10,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,96,82003006,7,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,97,82003004,1,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,97,82003006,4,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,98,82003003,3,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,98,82003006,11,Physical,Relief,High,High (>3m),3,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,98,82003007,1,Physical,Relief,High,Wall,4,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,99,82003003,1,Physical,Relief,Low / moderate,Low (<1m),1,NA,NA,NA,NA,NA,NA
Tasman_Fracture_202103,99,82003004,3,Physical,Relief,Low / moderate,Moderate (1-3m),2,NA,NA,NA,NA,NA,NA
