campaignid,sample,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,count
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,6
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,14
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,7
2021-05_Abrolhos_stereo-BRUVs,npz9.27,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,8
2021-05_Abrolhos_stereo-BRUVs,npz9.27,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,27
2021-05_Abrolhos_stereo-BRUVs,npz9.28,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,12
2021-05_Abrolhos_stereo-BRUVs,npz9.28,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,19
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,4
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,13
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,8
2021-05_Abrolhos_stereo-BRUVs,npz9.3,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,33
2021-05_Abrolhos_stereo-BRUVs,npz9.30,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,3
2021-05_Abrolhos_stereo-BRUVs,npz9.30,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,7
2021-05_Abrolhos_stereo-BRUVs,npz9.30,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,24
2021-05_Abrolhos_stereo-BRUVs,npz9.4,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.4,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,16
2021-05_Abrolhos_stereo-BRUVs,npz9.4,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,18
2021-05_Abrolhos_stereo-BRUVs,npz9.5,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,13
2021-05_Abrolhos_stereo-BRUVs,npz9.5,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,4
2021-05_Abrolhos_stereo-BRUVs,npz9.5,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz9.7,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,7
2021-05_Abrolhos_stereo-BRUVs,npz9.7,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,9
2021-05_Abrolhos_stereo-BRUVs,npz9.7,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,18
2021-05_Abrolhos_stereo-BRUVs,npz9.8,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,5
2021-05_Abrolhos_stereo-BRUVs,npz9.8,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,29
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Cnidaria,Corals,Black & Octocorals,Fan (2D),NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Macroalgae,Encrusting,Red,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sessile invertebrates,,,NA,NA,NA,NA,,,,7
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,3
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,2
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,13
