campaignid,opcode,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,caab_code,count
2021-05_Abrolhos_stereo-BRUVs,npz9.22,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,9
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,2
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,1
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,2
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,12
2021-05_Abrolhos_stereo-BRUVs,npz9.24,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,82001015,12
2021-05_Abrolhos_stereo-BRUVs,npz9.25,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,16
2021-05_Abrolhos_stereo-BRUVs,npz9.25,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,82001015,16
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,5
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,1
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,6
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,82001012,2
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,14
2021-05_Abrolhos_stereo-BRUVs,npz9.26,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,82001015,7
2021-05_Abrolhos_stereo-BRUVs,npz9.27,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,8
2021-05_Abrolhos_stereo-BRUVs,npz9.27,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,27
2021-05_Abrolhos_stereo-BRUVs,npz9.28,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,12
2021-05_Abrolhos_stereo-BRUVs,npz9.28,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,82001015,19
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,2
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,4
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,82001012,3
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,13
2021-05_Abrolhos_stereo-BRUVs,npz9.29,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,82001015,8
2021-05_Abrolhos_stereo-BRUVs,npz9.3,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,33
2021-05_Abrolhos_stereo-BRUVs,npz9.30,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,3
2021-05_Abrolhos_stereo-BRUVs,npz9.30,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,7
2021-05_Abrolhos_stereo-BRUVs,npz9.30,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,24
2021-05_Abrolhos_stereo-BRUVs,npz9.4,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,1
2021-05_Abrolhos_stereo-BRUVs,npz9.4,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,16
2021-05_Abrolhos_stereo-BRUVs,npz9.4,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,18
2021-05_Abrolhos_stereo-BRUVs,npz9.5,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,13
2021-05_Abrolhos_stereo-BRUVs,npz9.5,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2021-05_Abrolhos_stereo-BRUVs,npz9.5,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2021-05_Abrolhos_stereo-BRUVs,npz9.7,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,7
2021-05_Abrolhos_stereo-BRUVs,npz9.7,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,9
2021-05_Abrolhos_stereo-BRUVs,npz9.7,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),NA,NA,NA,NA,NA,NA,82001015,18
2021-05_Abrolhos_stereo-BRUVs,npz9.8,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,5
2021-05_Abrolhos_stereo-BRUVs,npz9.8,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,29
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Cnidaria,Corals,Black & Octocorals,Fan (2D),NA,NA,NA,NA,NA,NA,11168912,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Macroalgae,Encrusting,Red,NA,NA,NA,NA,NA,NA,NA,80300929,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,7
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,3
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,2
2021-05_Abrolhos_stereo-BRUVs,npz9.9,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,13
