Dot Point Measurements

Generated: Monday 06 July 2026 14:36:47

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
npz6.27.jpg	      0		8	1634																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			69.1
npz6.27.jpg	      0		114	1403																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			49.7
npz6.27.jpg	      0		500	1028																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			10.2
npz6.27.jpg	      0		552	1775																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			59.0
npz6.27.jpg	      0		304	363																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			67.5
npz6.27.jpg	      0		1073	1745																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			69.4
npz6.27.jpg	      0		699	348																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			64.3
npz6.27.jpg	      0		414	1288																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			23.4
npz6.27.jpg	      0		582	390																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			60.2
npz6.27.jpg	      0		559	1338																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			21.6
npz6.27.jpg	      0		978	442																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			64.5
npz6.27.jpg	      0		548	1821																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			63.0
npz6.27.jpg	      0		967	966																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			33.2
npz6.27.jpg	      0		701	1765																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			58.6
npz6.28.jpg	      0		692	581																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			30.4
npz6.28.jpg	      0		49	1548																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			96.2
npz6.28.jpg	      0		937	1491																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			84.0
npz6.28.jpg	      0		231	658																			Macroalgae	Erect Coarse Branching	Green	Unknown	Open	80300905			39.4
npz6.28.jpg	      0		1021	1261																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			69.9
npz6.28.jpg	      0		782	576																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			36.8
npz6.28.jpg	      0		552	138																			Macroalgae	Erect Fine Branching	Green	Unknown	Open	80300909			74.6
npz6.28.jpg	      0		161	422																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			61.1
npz6.28.jpg	      0		374	564																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			34.3
npz6.28.jpg	      0		275	714																			Substrate	Consolidated (Hard)	Rock		Open	82001002			32.4
npz6.28.jpg	      0		740	1334																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			59.4
npz6.28.jpg	      0		1025	961																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			53.6
npz6.28.jpg	      0		631	1274																			Macroalgae	Erect Coarse Branching	Green	Unknown	Open	80300905			49.9
npz6.28.jpg	      0		813	708																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			31.0
npz6.28.jpg	      0		510	1493																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			73.2
npz6.28.jpg	      0		261	1234																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			54.9
npz6.28.jpg	      0		676	79																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			82.2
npz6.28.jpg	      0		451	303																			Macroalgae	Erect Fine Branching	Green	Unknown	Open	80300909			57.8
npz6.28.jpg	      0		716	784																			Macroalgae	Erect Fine Branching	Green	Unknown	Open	80300909			18.3
npz6.28.jpg	      0		423	103																			Macroalgae	Erect Fine Branching	Green	Unknown	Open	80300909			79.8
npz6.28.jpg	      0		766	887																			Unscorable				Limited	1			24.3
npz6.28.jpg	      0		236	1684																			Macroalgae	Erect Fine Branching	Green	Unknown	Open	80300909			100.0
npz6.28.jpg	      0		470	813																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			9.1
npz6.28.jpg	      0		409	275																			Macroalgae	Erect Fine Branching	Green	Unknown	Open	80300909			61.7
npz6.28.jpg	      0		611	690																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			15.8
npz6.29.jpg	      0		841	653																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			54.6
npz6.29.jpg	      0		102	1586																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			61.7
npz6.29.jpg	      0		727	78																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			100.0
npz6.29.jpg	      0		799	1448																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			48.9
npz6.29.jpg	      0		420	1912																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			82.2
npz6.29.jpg	      0		1049	1572																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			74.8
npz6.29.jpg	      0		348	1699																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			62.4
npz6.29.jpg	      0		77	248																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			88.8
npz6.29.jpg	      0		74	1168																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			39.6
npz6.29.jpg	      0		528	880																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			19.5
npz6.29.jpg	      0		94	1526																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			57.5
npz6.29.jpg	      0		253	1668																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			62.0
npz6.29.jpg	      0		898	896																			Unscorable				Limited	1			45.2
npz6.29.jpg	      0		244	1798																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			74.3
npz6.29.jpg	      0		827	780																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			45.0
npz6.29.jpg	      0		532	772																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			29.8
npz6.29.jpg	      0		90	556																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			62.3
npz6.29.jpg	      0		266	987																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			21.3
npz6.29.jpg	      0		693	149																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			92.4
npz6.29.jpg	      0		545	1680																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			59.9
npz6.29.jpg	      0		33	1379																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			52.1
npz6.29.jpg	      0		515	48																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			99.8
npz6.29.jpg	      0		1059	1350																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			63.8
npz6.29.jpg	      0		307	1045																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			16.0
npz6.29.jpg	      0		391	882																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			19.9
npz6.3.jpg	      0		250	100																			Substrate	Consolidated (Hard)	Rock		Open	82001002			71.5
npz6.3.jpg	      0		820	327																			Substrate	Consolidated (Hard)	Rock		Open	82001002			42.3
npz6.3.jpg	      0		300	1366																			Substrate	Consolidated (Hard)	Rock		Open	82001002			80.1
npz6.3.jpg	      0		1039	36																			Substrate	Consolidated (Hard)	Rock		Open	82001002			80.5
npz6.3.jpg	      0		899	1370																			Substrate	Consolidated (Hard)	Rock		Open	82001002			79.3
npz6.3.jpg	      0		460	753																			Substrate	Consolidated (Hard)	Rock		Open	82001002			18.3
npz6.3.jpg	      0		629	675																			Bryozoa	Bryozoa / Cnidaria Matrix			Open	20000000			1.5
npz6.3.jpg	      0		848	174																			Substrate	Consolidated (Hard)	Rock		Open	82001002			58.0
npz6.3.jpg	      0		460	158																			Substrate	Consolidated (Hard)	Rock		Open	82001002			56.5
npz6.3.jpg	      0		910	67																			Substrate	Consolidated (Hard)	Rock		Open	82001002			70.9
npz6.3.jpg	      0		303	598																			Sponges	Cup-Likes	Barrels		Open	10000907			33.7
npz6.3.jpg	      0		880	1082																			Substrate	Consolidated (Hard)	Rock		Open	82001002			51.3
npz6.3.jpg	      0		884	360																			Substrate	Consolidated (Hard)	Rock		Open	82001002			43.4
npz6.3.jpg	      0		387	1543																			Substrate	Consolidated (Hard)	Rock		Open	82001002			94.6
npz6.3.jpg	      0		938	335																			Substrate	Consolidated (Hard)	Rock		Open	82001002			49.3
npz6.3.jpg	      0		232	297																			Substrate	Consolidated (Hard)	Rock		Open	82001002			56.4
npz6.3.jpg	      0		597	1362																			Substrate	Consolidated (Hard)	Rock		Open	82001002			72.5
npz6.3.jpg	      0		1002	801																			Unscorable				Limited	1			42.9
npz6.3.jpg	      0		957	1384																			Substrate	Consolidated (Hard)	Rock		Open	82001002			83.0
npz6.3.jpg	      0		568	1228																			Substrate	Consolidated (Hard)	Rock		Open	82001002			58.6
npz6.3.jpg	      0		13	493																			Substrate	Consolidated (Hard)	Rock		Open	82001002			66.1
npz6.3.jpg	      0		526	265																			Substrate	Consolidated (Hard)	Rock		Open	82001002			43.9
npz6.3.jpg	      0		626	87																			Substrate	Consolidated (Hard)	Rock		Open	82001002			61.7
npz6.3.jpg	      0		90	1465																			Substrate	Consolidated (Hard)	Rock		Open	82001002			100.0
npz6.3.jpg	      0		746	495																			Bryozoa	Bryozoa / Cnidaria Matrix			Open	20000000			23.2
npz6.30.jpg	      0		332	1888																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			99.9
npz6.30.jpg	      0		809	470																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			65.4
npz6.30.jpg	      0		481	1384																			Substrate	Consolidated (Hard)	Rock		Open	82001002			41.8
npz6.30.jpg	      0		687	995																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			10.1
npz6.30.jpg	      0		634	1065																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			5.8
npz6.30.jpg	      0		776	1536																			Substrate	Consolidated (Hard)	Rock		Open	82001002			59.7
npz6.30.jpg	      0		67	568																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			77.6
npz6.30.jpg	      0		978	719																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			53.6
npz6.30.jpg	      0		145	856																			Substrate	Consolidated (Hard)	Rock		Open	82001002			53.8
npz6.30.jpg	      0		434	1036																			Substrate	Consolidated (Hard)	Rock		Open	82001002			18.5
npz6.30.jpg	      0		1033	1163																			Substrate	Consolidated (Hard)	Rock		Open	82001002			50.1
npz6.30.jpg	      0		281	904																			Substrate	Consolidated (Hard)	Rock		Open	82001002			37.8
npz6.30.jpg	      0		135	643																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			66.5
npz6.30.jpg	      0		548	426																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			66.4
npz6.30.jpg	      0		711	959																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			14.1
npz6.30.jpg	      0		950	349																			Substrate	Consolidated (Hard)	Rock		Open	82001002			83.9
npz6.30.jpg	      0		83	1280																			Substrate	Consolidated (Hard)	Rock		Open	82001002			63.8
npz6.30.jpg	      0		958	1476																			Substrate	Consolidated (Hard)	Rock		Open	82001002			63.5
npz6.30.jpg	      0		132	1035																			Substrate	Consolidated (Hard)	Rock		Open	82001002			51.8
npz6.30.jpg	      0		364	1215																			Substrate	Consolidated (Hard)	Rock		Open	82001002			33.6
npz6.30.jpg	      0		929	1868																			Substrate	Consolidated (Hard)	Rock		Open	82001002			100.0
npz6.30.jpg	      0		1063	247																			Substrate	Consolidated (Hard)	Rock		Open	82001002			99.8
npz6.30.jpg	      0		934	1235																			Substrate	Consolidated (Hard)	Rock		Open	82001002			43.6
npz6.30.jpg	      0		570	732																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			32.4
npz6.30.jpg	      0		994	1562																			Substrate	Consolidated (Hard)	Rock		Open	82001002			73.5
npz6.31.jpg	      0		451	1366																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			37.5
npz6.31.jpg	      0		270	651																			Substrate	Consolidated (Hard)	Rock		Open	82001002			56.0
npz6.31.jpg	      0		955	1299																			Substrate	Consolidated (Hard)	Rock		Open	82001002			45.5
npz6.31.jpg	      0		572	644																			Substrate	Consolidated (Hard)	Rock		Open	82001002			43.7
npz6.31.jpg	      0		719	1020																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			12.3
npz6.31.jpg	      0		822	1209																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			28.3
npz6.31.jpg	      0		668	758																			Substrate	Consolidated (Hard)	Rock		Open	82001002			32.1
npz6.31.jpg	      0		252	897																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			41.5
npz6.31.jpg	      0		1016	1706																			Substrate	Consolidated (Hard)	Rock		Open	82001002			82.3
npz6.31.jpg	      0		629	995																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			6.5
npz6.31.jpg	      0		117	1056																			Substrate	Consolidated (Hard)	Rock		Open	82001002			52.4
npz6.31.jpg	      0		434	1428																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			44.2
npz6.31.jpg	      0		137	1438																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			65.0
npz6.31.jpg	      0		160	230																			Substrate	Consolidated (Hard)	Rock		Open	82001002			100.0
npz6.31.jpg	      0		454	916																			Substrate	Consolidated (Hard)	Rock		Open	82001002			22.0
npz6.31.jpg	      0		982	1424																			Substrate	Consolidated (Hard)	Rock		Open	82001002			56.4
npz6.31.jpg	      0		892	1332																			Substrate	Consolidated (Hard)	Rock		Open	82001002			42.7
npz6.31.jpg	      0		964	800																			Unscorable				Limited	1			46.5
npz6.31.jpg	      0		1051	1149																			Substrate	Consolidated (Hard)	Rock		Open	82001002			48.4
npz6.31.jpg	      0		1015	279																			Substrate	Consolidated (Hard)	Rock		Open	82001002			93.3
npz6.31.jpg	      0		696	1020																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			10.0
npz6.31.jpg	      0		174	1251																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			51.0
npz6.31.jpg	      0		328	1625																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			68.1
npz6.31.jpg	      0		963	825																			Substrate	Consolidated (Hard)	Rock		Open	82001002			45.0
npz6.31.jpg	      0		481	982																			Substrate	Consolidated (Hard)	Rock		Open	82001002			15.5
npz6.32.jpg	      0		126	611																			Biota	General Unknown Biology			Open	80000000			71.0
npz6.32.jpg	      0		988	1334																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			54.8
npz6.32.jpg	      0		481	381																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			77.6
npz6.32.jpg	      0		914	348																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			89.4
npz6.32.jpg	      0		988	1510																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			67.2
npz6.32.jpg	      0		407	1561																			Sponges	Crusts	Encrusting		Open	10000902			56.7
npz6.32.jpg	      0		782	201																			Unscorable				Open	1			100.0
npz6.32.jpg	      0		870	1620																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			69.2
npz6.32.jpg	      0		1017	1108																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			50.2
npz6.32.jpg	      0		422	700																			Substrate	Consolidated (Hard)	Cobbles		Open	82001004			44.6
npz6.32.jpg	      0		675	815																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			31.3
npz6.32.jpg	      0		335	1307																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			36.3
npz6.32.jpg	      0		155	416																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			86.2
npz6.32.jpg	      0		126	1719																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			86.5
npz6.32.jpg	      0		230	493																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			74.6
npz6.32.jpg	      0		223	856																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			45.2
npz6.32.jpg	      0		555	1440																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			40.4
npz6.32.jpg	      0		571	1727																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			72.3
npz6.32.jpg	      0		300	621																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			58.4
npz6.32.jpg	      0		191	1590																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			70.6
npz6.32.jpg	      0		813	1693																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			73.8
npz6.32.jpg	      0		1044	1827																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			98.8
npz6.32.jpg	      0		33	813																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			66.0
npz6.32.jpg	      0		868	827																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			43.4
npz6.32.jpg	      0		1042	1370																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			62.1
npz6.33.jpg	      0		828	975																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			33.6
npz6.33.jpg	      0		937	948																			Macroalgae	Erect Coarse Branching	Green	Unknown	Open	80300905			44.8
npz6.33.jpg	      0		865	671																			Macroalgae	Drift Algae			Open	80300000			50.7
npz6.33.jpg	      0		584	248																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			77.4
npz6.33.jpg	      0		24	586																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			63.7
npz6.33.jpg	      0		384	586																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			44.5
npz6.33.jpg	      0		339	792																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			27.3
npz6.33.jpg	      0		137	1515																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			61.2
npz6.33.jpg	      0		509	781																			Macroalgae	Sheet-Like / Membraneous	Red	Foliose	Open	80300925			23.7
npz6.33.jpg	      0		223	1472																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			52.8
npz6.33.jpg	      0		417	44																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			97.5
npz6.33.jpg	      0		805	1513																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			58.4
npz6.33.jpg	      0		604	1645																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			63.5
npz6.33.jpg	      0		545	1705																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			68.8
npz6.33.jpg	      0		602	1193																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			20.5
npz6.33.jpg	      0		79	1678																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			77.9
npz6.33.jpg	      0		583	1862																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			84.8
npz6.33.jpg	      0		9	632																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			61.9
npz6.33.jpg	      0		604	1547																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			54.0
npz6.33.jpg	      0		776	674																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Coarse Sand (With Shell Fragments)	Open	82001014			44.4
npz6.33.jpg	      0		820	458																			Macroalgae	Erect Coarse Branching	Green	Unknown	Open	80300905			64.7
npz6.33.jpg	      0		578	1128																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			13.8
npz6.33.jpg	      0		162	73																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			100.0
npz6.33.jpg	      0		870	1081																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			38.1
npz6.33.jpg	      0		69	1638																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			75.1
npz6.34.jpg	      0		613	1603																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			64.1
npz6.34.jpg	      0		61	1875																			Substrate	Consolidated (Hard)	Boulders		Open	82001003			100.0
npz6.34.jpg	      0		566	95																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			71.4
npz6.34.jpg	      0		302	1725																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			79.0
npz6.34.jpg	      0		952	666																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			38.9
npz6.34.jpg	      0		87	956																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			44.7
npz6.34.jpg	      0		945	516																											46.8
npz6.34.jpg	      0		978	206																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			71.0
npz6.34.jpg	      0		413	1072																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			22.2
npz6.34.jpg	      0		314	458																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			45.6
npz6.34.jpg	      0		615	13																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			78.8
npz6.34.jpg	      0		937	521																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			46.0
npz6.34.jpg	      0		1067	1491																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			69.4
npz6.34.jpg	      0		392	1625																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			68.1
npz6.34.jpg	      0		1044	677																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			45.7
npz6.34.jpg	      0		425	575																			Macroalgae	Erect Fine Branching	Red	Foliose	Open	80300910			31.5
npz6.34.jpg	      0		800	937																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			20.1
npz6.34.jpg	      0		34	1607																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			81.0
npz6.34.jpg	      0		262	681																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			34.2
npz6.34.jpg	      0		50	1642																			Substrate	Consolidated (Hard)	Boulders		Open	82001003			82.6
npz6.34.jpg	      0		993	558																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			47.5
npz6.34.jpg	      0		710	89																			Sponges	Erect Forms	Laminar		Open	10000913			72.8
npz6.34.jpg	      0		608	484																			Sponges	Massive Forms	Simple		Open	10000904			36.5
npz6.34.jpg	      0		929	1267																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			46.1
npz6.34.jpg	      0		424	906																			Sponges	Cup-Likes	Cups		Open	10000910			14.2
npz6.35.jpg	      0		1054	1388																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			53.7
npz6.35.jpg	      0		554	701																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			33.3
npz6.35.jpg	      0		704	739																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			28.3
npz6.35.jpg	      0		1071	388																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			75.0
npz6.35.jpg	      0		961	554																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			55.3
npz6.35.jpg	      0		583	1145																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			14.4
npz6.35.jpg	      0		378	376																			Substrate	Unconsolidated (Soft)	Sand / Mud (<2Mm)	Fine Sand (No Shell Fragments)	Open	82001015			69.7
