"Sample","Family","Genus","Species","Count","Length","PRECISIONS","RMS_PT1","RANGE","OpcodeCam","Observer","CampaignID"
11015,"Lethrinidae","Lethrinus","punctulatus",1,329.894,3.515,7.011,1537.542,"A3LOWB 1","Brigit Vaughan","NWSS Seismic3"
11015,"Lutjanidae","Lutjanus","vitta",1,299.114,1.817,0.967,1378.443,"A3LOWB 1","Brigit Vaughan","NWSS Seismic3"
11015,"Serranidae","Epinephelus","areolatus",1,347.674,1.42,0.65,1189.048,"A3LOWB 1","Brigit Vaughan","NWSS Seismic3"
11015,"Serranidae","Epinephelus","rankini",1,626.235,14.659,4.781,4491.243,"A3LOWB 1","Brigit Vaughan","NWSS Seismic3"
11017,"Lethrinidae","Lethrinus","punctulatus",1,323.49,4.125,2.555,1509.74,"A3LOWB 3","Mike Taylor","NWSS Seismic3"
11017,"Lutjanidae","Lutjanus","sebae",1,418.702,1.103,7.194,1146.905,"A3LOWB 3","Mike Taylor","NWSS Seismic3"
11017,"Lutjanidae","Lutjanus","sebae",1,530.836,2.308,6.49,1553.31,"A3LOWB 3","Mike Taylor","NWSS Seismic3"
11018,"Lutjanidae","Lutjanus","vitta",1,295.6,1.342,2.163,1463.469,"A3LOWB 4","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,256.14,1.297,2.739,1113.125,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,261.124,1.092,4.616,1200.66,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,267.751,2.325,1.414,1375.837,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,269.687,1.843,6.069,1423.025,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,271.096,1.646,1.622,1375.676,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,271.695,2.258,1.832,1593.12,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",1,310.826,2.312,2.289,2117.664,"A3LOWB 5","Mike Taylor","NWSS Seismic3"
11020,"Lutjanidae","Lutjanus","sebae",1,481.389,3.281,19.654,2028.484,"A3LOWB 6","Mike Taylor","NWSS Seismic3"
11020,"Lutjanidae","Lutjanus","sebae",1,536.307,4.537,4.749,1857.603,"A3LOWB 6","Mike Taylor","NWSS Seismic3"
11021,"Lethrinidae","Lethrinus","punctulatus",1,316.797,1.917,5.392,1200.814,"A3LOWB 7","Mike Taylor","NWSS Seismic3"
11021,"Lutjanidae","Lutjanus","sebae",1,595.897,2.957,8.367,1649.833,"A3LOWB 7","Mike Taylor","NWSS Seismic3"
11021,"Lutjanidae","Lutjanus","vitta",1,308.917,1.581,4.773,1352.726,"A3LOWB 7","Mike Taylor","NWSS Seismic3"
11021,"Serranidae","Epinephelus","rankini",1,610.288,2.197,2.578,1511.988,"A3LOWB 7","Mike Taylor","NWSS Seismic3"
11021,"Serranidae","Epinephelus","rankini",1,611.327,3.229,4.961,1573.945,"A3LOWB 7","Mike Taylor","NWSS Seismic3"
11021,"Serranidae","Epinephelus","rankini",1,642.365,1.984,5.923,1480.151,"A3LOWB 7","Mike Taylor","NWSS Seismic3"
11024,"Lutjanidae","Lutjanus","sebae",1,537.63,1.344,3.25,1263.184,"A3MEDIUMB 15","Brigit Vaughan","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,288.49,4.203,6.864,2127.967,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,300.061,9.658,2.573,3621.008,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,315.47,2.78,2.328,3444.359,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,321.682,1.228,3.009,1316.888,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,323.158,2.527,0.706,1813.026,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,330.184,3.816,2.208,1848.362,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lethrinidae","Lethrinus","punctulatus",1,344.24,3.195,1.211,2149.659,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lutjanidae","Lutjanus","sebae",1,584.539,1.107,2.59,1254.61,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Lutjanidae","Lutjanus","vitta",1,326.11,1.034,2.533,1136.116,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11026,"Serranidae","Plectropomus","maculatus",1,625.171,6.566,4.233,2172.404,"A3MEDIUMB 13","Mike Taylor","NWSS Seismic3"
11029,"Lethrinidae","Lethrinus","punctulatus",1,301.983,4.186,9.548,1961.077,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lethrinidae","Lethrinus","punctulatus",1,315.937,1.057,1.105,1069.718,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lethrinidae","Lethrinus","punctulatus",1,329.345,2.95,0.715,1268.999,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lethrinidae","Lethrinus","punctulatus",1,334.734,2.3,5.929,1577.242,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,457.13,1.744,5.65,1652.059,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,510.328,2.082,5.557,1296.332,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,546.264,1.136,6.089,1206.87,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,551.001,1.222,8.73,1203.184,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,553.051,1.122,4.468,1154.054,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,588.597,1.976,7.973,1994.768,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,589.627,2.759,8.362,1939.825,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","sebae",1,593.86,2.956,0.337,1989.631,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","vitta",1,334.249,0.87,6.129,1062.546,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","vitta",1,337.453,1.362,2.286,1044.492,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Lutjanidae","Lutjanus","vitta",1,346.864,1.05,5.243,1084.248,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Serranidae","Epinephelus","rankini",1,565.965,2.329,5.037,1890.931,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Serranidae","Epinephelus","rankini",1,650.669,2.994,7.285,1464.947,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11029,"Serranidae","Epinephelus","rankini",1,694.853,9.735,12.944,3090.99,"A3MEDIUMB 10","Mike Taylor","NWSS Seismic3"
11030,"Lethrinidae","Lethrinus","punctulatus",1,315.341,13.92,15.925,3060.094,"A3MEDIUMB 9","Mike Taylor","NWSS Seismic3"
11030,"Lethrinidae","Lethrinus","punctulatus",1,321.879,3.278,5.419,1648.806,"A3MEDIUMB 9","Mike Taylor","NWSS Seismic3"
11030,"Lutjanidae","Lutjanus","sebae",1,409.205,1.586,1.395,1036.416,"A3MEDIUMB 9","Mike Taylor","NWSS Seismic3"
11030,"Lutjanidae","Lutjanus","sebae",1,428.03,2.133,2.424,1037.353,"A3MEDIUMB 9","Mike Taylor","NWSS Seismic3"
11030,"Lutjanidae","Lutjanus","sebae",1,567.271,2.931,8.281,1200.959,"A3MEDIUMB 9","Mike Taylor","NWSS Seismic3"
11030,"Lutjanidae","Lutjanus","sebae",1,615.729,1.013,1.694,847.998,"A3MEDIUMB 9","Mike Taylor","NWSS Seismic3"
11031,"Lethrinidae","Lethrinus","punctulatus",1,353.665,1.5,2.537,1249.745,"A3CONTB 24","Katherine Cure","NWSS Seismic3"
11031,"Lutjanidae","Lutjanus","sebae",1,542.275,2.071,3.276,2236.348,"A3CONTB 24","Katherine Cure","NWSS Seismic3"
11031,"Lutjanidae","Lutjanus","sebae",1,555.141,4.289,6.14,2071.538,"A3CONTB 24","Katherine Cure","NWSS Seismic3"
11033,"Lethrinidae","Lethrinus","punctulatus",1,314.997,4.396,1.435,1867.494,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","sebae",1,530.243,1.386,3.178,1231.293,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","sebae",1,607.203,1.09,3.069,1117.642,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Lutjanidae","Lutjanus","vitta",1,306.913,9.576,4.839,2412.05,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","areolatus",1,293.333,1.373,5.528,1700.066,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","areolatus",1,302.344,5.841,6.375,2222.326,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","areolatus",1,320.905,1.994,8.995,1883.061,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","areolatus",1,334.203,1.403,5.575,1521.866,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","rankini",1,555.451,1.759,6.6,1299.055,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","rankini",1,584.464,1.486,6.352,1329.683,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11033,"Serranidae","Epinephelus","rankini",1,664.798,1.094,14.998,1005.793,"A3CONTB 22","Katherine Cure","NWSS Seismic3"
11034,"Lethrinidae","Lethrinus","punctulatus",1,310.37,3.449,4.626,1589.418,"A3CONTB 21","Katherine Cure","NWSS Seismic3"
11035,"Lethrinidae","Lethrinus","punctulatus",1,315.138,1.096,3.978,1096.868,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11035,"Lethrinidae","Lethrinus","punctulatus",1,315.615,1.237,1.902,1590.502,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11035,"Lethrinidae","Lethrinus","punctulatus",1,318.523,1.154,1.07,1019.561,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11035,"Lethrinidae","Lethrinus","punctulatus",1,332.966,0.797,0.628,933.654,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11035,"Lutjanidae","Lutjanus","sebae",1,517.321,1.228,0.9,1143.034,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11035,"Lutjanidae","Lutjanus","sebae",1,577.67,1.253,3.457,1224.361,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11035,"Serranidae","Epinephelus","areolatus",1,358.995,0.787,0.937,941.269,"A3CONTB 20","Katherine Cure","NWSS Seismic3"
11036,"Lethrinidae","Lethrinus","punctulatus",1,329.433,1.267,3.402,1319.957,"A3CONTB 19","Katherine Cure","NWSS Seismic3"
11036,"Lethrinidae","Lethrinus","punctulatus",1,339.499,1.182,1.676,1212.876,"A3CONTB 19","Katherine Cure","NWSS Seismic3"
11036,"Lutjanidae","Lutjanus","sebae",1,467.897,6.795,6.809,2570.23,"A3CONTB 19","Katherine Cure","NWSS Seismic3"
11036,"Lutjanidae","Lutjanus","sebae",1,559.511,1.522,4.579,1395.347,"A3CONTB 19","Katherine Cure","NWSS Seismic3"
11036,"Serranidae","Epinephelus","rankini",1,588.718,2.785,3.221,1752.145,"A3CONTB 19","Katherine Cure","NWSS Seismic3"
11037,"Lethrinidae","Lethrinus","punctulatus",1,281.315,1.032,2.428,1010.946,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lethrinidae","Lethrinus","punctulatus",1,317.859,4.373,2.046,1558.848,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","sebae",1,347.313,1.048,1.322,886.673,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","sebae",1,419.165,2.479,1.162,1154.146,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","sebae",1,535.491,1.959,2.492,1344.589,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","sebae",1,581.262,2.233,1.353,1018.211,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","vitta",1,255.368,2.273,4.245,1490.458,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Lutjanidae","Lutjanus","vitta",1,310.577,1.491,4.409,1253.874,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11037,"Serranidae","Epinephelus","rankini",1,626.585,1.467,8.126,1324.173,"A3CONTB 18","Katherine Cure","NWSS Seismic3"
11038,"Lethrinidae","Lethrinus","punctulatus",1,293.094,1.457,1.924,1083.422,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lethrinidae","Lethrinus","punctulatus",1,332.744,4.365,1.034,1979.104,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",1,310.914,0.992,3.327,1214.449,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",1,323.364,0.897,1.828,860.263,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",1,338.626,2.077,3.006,1767.927,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",1,339.519,0.857,2.023,952.533,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",1,479.786,2.635,0.881,1884.3,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Lutjanidae","Lutjanus","sebae",1,591.459,1.511,3.364,1255.815,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11038,"Serranidae","Epinephelus","areolatus",1,344.418,1.388,9.648,1255.413,"A3CONTB 17","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,241.604,3.875,5.658,2068.719,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,264.617,3.385,1.782,1359.852,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,265.341,0.998,2.836,1280.686,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,265.676,4.125,1.893,2086.9,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,266.785,1.496,3.934,1941.339,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,272.766,1.353,1.135,1661.275,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,275.717,0.95,1.735,1208.522,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,284.646,1.855,2.832,1125.204,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,285.614,1.965,2.77,1823.015,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,289.601,1.879,1.92,1321.796,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,294.33,1.843,1.038,1356.34,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,330.303,2.129,1.26,1106.373,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lethrinidae","Lethrinus","punctulatus",1,336.055,3.375,5.782,1400.343,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lutjanidae","Lutjanus","sebae",1,556.134,9.705,2.776,2417.83,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lutjanidae","Lutjanus","sebae",1,578.522,4.581,2.474,1524.32,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Lutjanidae","Lutjanus","sebae",1,589.477,2.657,3.74,1773.975,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Serranidae","Epinephelus","areolatus",1,294.407,2.535,2.043,1730.513,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Serranidae","Epinephelus","areolatus",1,311.413,1.445,2.969,1185.508,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11039,"Serranidae","Epinephelus","rankini",1,612.571,1.843,3.032,1446.479,"A3CONTB 16","Katherine Cure","NWSS Seismic3"
11040,"Lethrinidae","Lethrinus","punctulatus",1,307.864,4.393,9.343,1949.199,"A3CONTB 15","Katherine Cure","NWSS Seismic3"
11040,"Lethrinidae","Lethrinus","punctulatus",1,318.29,4.718,9.635,1839.514,"A3CONTB 15","Katherine Cure","NWSS Seismic3"
11040,"Lethrinidae","Lethrinus","punctulatus",1,324.268,3.096,8.513,2944.393,"A3CONTB 15","Katherine Cure","NWSS Seismic3"
11040,"Lutjanidae","Lutjanus","sebae",1,511.136,6.8,7.671,1952.804,"A3CONTB 15","Katherine Cure","NWSS Seismic3"
11040,"Serranidae","Epinephelus","areolatus",1,316.772,1.852,7.098,1382.28,"A3CONTB 15","Katherine Cure","NWSS Seismic3"
11040,"Serranidae","Epinephelus","areolatus",1,327.518,3.678,12.823,2018.48,"A3CONTB 15","Katherine Cure","NWSS Seismic3"
11041,"Lutjanidae","Lutjanus","sebae",1,486.339,1.169,1.769,1253.119,"A3CONTB 14","Brigit Vaughan","NWSS Seismic3"
11042,"Lethrinidae","Lethrinus","punctulatus",1,275.553,3.478,0.085,1631.189,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11042,"Lethrinidae","Lethrinus","punctulatus",1,311.338,1.614,0.36,1491.345,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11042,"Lutjanidae","Lutjanus","sebae",1,479.018,1.133,0.265,1118.859,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11042,"Lutjanidae","Lutjanus","sebae",1,514.173,1.894,1.692,1238.659,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11042,"Lutjanidae","Lutjanus","sebae",1,514.98,6.037,0.317,1779.25,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11042,"Lutjanidae","Lutjanus","sebae",1,551.843,1.257,1.557,1100.734,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11042,"Serranidae","Epinephelus","areolatus",1,369.707,1.695,0.716,1005.163,"A3CONTB 13","Brigit Vaughan","NWSS Seismic3"
11043,"Lethrinidae","Lethrinus","punctulatus",1,307.667,1.201,3.23,1168.597,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lethrinidae","Lethrinus","punctulatus",1,342.009,1.42,1.341,1175.489,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lethrinidae","Lethrinus","punctulatus",1,356.181,3.533,4.323,1619.576,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",1,416.388,1.549,1.034,1093.342,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",1,450.926,2.159,0.506,1124.915,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",1,476.801,1.846,1.144,1494.262,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",1,504.646,1.911,1.492,1388.331,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",1,513.808,1.299,8.01,1034.335,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Lutjanidae","Lutjanus","sebae",1,612.094,1.118,1.17,871.243,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11043,"Serranidae","Epinephelus","rankini",1,499.291,1.85,0.885,1267.753,"A3CONTB 12","Brigit Vaughan","NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",1,278.239,1.211,2.235,1233.174,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",1,280.741,1.536,2.814,1006.977,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",1,285.739,1.046,2.571,825.038,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",1,293.083,1.239,9.964,1150.628,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",1,298.407,1.305,8.379,1187.843,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lethrinidae","Lethrinus","punctulatus",1,304.373,3.367,3.562,1670.66,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",1,420.991,1.153,7.59,1204.972,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",1,473.093,2.346,15.002,1451.223,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",1,478.168,2.106,6.119,1934.075,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",1,495.417,2.063,7.199,1552.338,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",1,503.507,5.866,18.652,2197.751,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Lutjanidae","Lutjanus","sebae",1,569.758,1.876,9.863,1242.293,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Serranidae","Epinephelus","areolatus",1,284.471,2.422,14.602,1476.117,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Serranidae","Epinephelus","areolatus",1,333.158,0.73,2.387,896.157,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Serranidae","Epinephelus","rankini",1,613.615,0.8,6.169,823.906,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11044,"Serranidae","Plectropomus","maculatus",1,598.902,3.857,17.33,1820.067,"A3CONTB 11","Katherine Cure","NWSS Seismic3"
11045,"Lutjanidae","Lutjanus","sebae",1,510.859,1.457,1.84,1348.219,"A3CONTB 10","Brigit Vaughan","NWSS Seismic3"
11045,"Lutjanidae","Lutjanus","sebae",1,518.197,1.273,2.881,1240.43,"A3CONTB 10","Brigit Vaughan","NWSS Seismic3"
11045,"Lutjanidae","Lutjanus","sebae",1,648.375,5.163,3.42,1720.487,"A3CONTB 10","Brigit Vaughan","NWSS Seismic3"
11047,"Lutjanidae","Lutjanus","sebae",1,588.715,4.003,2.373,1587.664,"A3CONTB 8","Brigit Vaughan","NWSS Seismic3"
11048,"Lethrinidae","Lethrinus","punctulatus",1,257.341,2.453,4.754,1768.879,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lethrinidae","Lethrinus","punctulatus",1,277.842,3.55,5.539,1938.652,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lethrinidae","Lethrinus","punctulatus",1,295.154,0.644,2.436,815.286,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lethrinidae","Lethrinus","punctulatus",1,303.915,2.551,4.791,1807.718,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lethrinidae","Lethrinus","punctulatus",1,356.236,4.826,12.561,1600.909,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lutjanidae","Lutjanus","sebae",1,298.168,2.536,6.976,1705.898,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lutjanidae","Lutjanus","sebae",1,491.881,4.008,7.076,2061.299,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Lutjanidae","Lutjanus","sebae",1,573.578,5.427,9.074,2165.531,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Serranidae","Epinephelus","rankini",1,559.915,4.139,3.514,1554,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11048,"Serranidae","Plectropomus","maculatus",1,377.534,1.862,7.351,1492.466,"A3CONTB 7","Brigit Vaughan","NWSS Seismic3"
11050,"Lethrinidae","Lethrinus","punctulatus",1,308.036,1.187,2.973,1055.167,"A3CONTB 5","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,269.737,0.905,2.789,946.373,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,285.559,2.512,5.147,1553.161,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,285.992,0.986,2.75,1143.308,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,287.496,2.523,0.687,1717.533,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,287.621,0.938,3.638,872.183,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,288.804,1.561,2.277,909.454,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,289.151,1.553,1.888,911.733,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,290.297,1.024,2.858,1062.459,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,290.619,2.276,4.57,1533.223,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,293.997,0.803,0.713,1035.139,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,294.035,1.474,4.04,1198.893,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,295.551,1.059,3.169,882.581,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,300.147,1.153,2.301,1115.437,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,300.949,0.739,0.554,859.979,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
11051,"Lethrinidae","Lethrinus","punctulatus",1,303.141,0.698,2.233,861.811,"A3CONTB 4","Brigit Vaughan","NWSS Seismic3"
