"Sample","Family","Genus","Species","Count","Stage","Caabcode","CampaignID"
10995,"Carangidae","unk","sp",1,"AD",37337000,"NWSS Seismic3"
10995,"Carangidae","Turrum","gymnostethus",4,"AD",37337022,"NWSS Seismic3"
10995,"Carangidae","Atule","mate",106,"AD",37337024,"NWSS Seismic3"
10995,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
10995,"Nemipteridae","Nemipterus","furcosus",19,"AD",37347005,"NWSS Seismic3"
10995,"Nemipteridae","Pentapodus","porosus",5,"AD",37347007,"NWSS Seismic3"
10995,"Pomacanthidae","Chaetodontoplus","duboulayi",1,"AD",37365009,"NWSS Seismic3"
10995,"Scombridae","Scomberomorus","queenslandicus",2,"AD",37441014,"NWSS Seismic3"
10995,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
10995,"Balistidae","Abalistes","stellatus",1,"JUV",37465011,"NWSS Seismic3"
10995,"Tetraodontidae","Lagocephalus","sceleratus",1,"AD",37467007,"NWSS Seismic3"
10995,"Tetraodontidae","Lagocephalus","lunaris",10,"AD",37467012,"NWSS Seismic3"
10996,"Rhinidae","Rhynchobatus","australiae",2,"AD",37026005,"NWSS Seismic3"
10996,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
10996,"Serranidae","Epinephelus","areolatus",11,"AD",37311009,"NWSS Seismic3"
10996,"Echeneidae","Echeneis","naucrates",4,"AD",37336001,"NWSS Seismic3"
10996,"Carangidae","Turrum","gymnostethus",6,"AD",37337022,"NWSS Seismic3"
10996,"Lutjanidae","Pristipomoides","multidens",3,"AD",37346002,"NWSS Seismic3"
10996,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
10996,"Nemipteridae","Nemipterus","furcosus",9,"AD",37347005,"NWSS Seismic3"
10996,"Nemipteridae","Scolopsis","regina",4,"AD",37347006,"NWSS Seismic3"
10996,"Nemipteridae","Pentapodus","porosus",18,"AD",37347007,"NWSS Seismic3"
10996,"Mullidae","Parupeneus","heptacanthus",5,"AD",37355004,"NWSS Seismic3"
10996,"Pomacanthidae","Chaetodontoplus","personifer",2,"AD",37365008,"NWSS Seismic3"
10996,"Pomacanthidae","Chaetodontoplus","duboulayi",1,"AD",37365009,"NWSS Seismic3"
10996,"Cirrhitidae","Cirrhitichthys","falco",1,"AD",37374003,"NWSS Seismic3"
10996,"Labridae","Choerodon","vitta",1,"AD",37384006,"NWSS Seismic3"
10996,"Labridae","Bodianus","solatus",1,"AD",37384201,"NWSS Seismic3"
10996,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
10996,"Scombridae","Scomberomorus","sp",3,"AD",37441924,"NWSS Seismic3"
10996,"Balistidae","Abalistes","stellatus",20,"AD",37465011,"NWSS Seismic3"
10996,"Balistidae","Sufflamen","fraenatum",1,"AD",37465014,"NWSS Seismic3"
10996,"Tetraodontidae","Lagocephalus","lunaris",2,"AD",37467012,"NWSS Seismic3"
10997,"Sphyrnidae","Sphyrna","mokarran",1,"AD",37019002,"NWSS Seismic3"
10997,"Rhinidae","Rhynchobatus","australiae",1,"AD",37026005,"NWSS Seismic3"
10997,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
10997,"Rachycentridae","Rachycentron","canadum",2,"AD",37335001,"NWSS Seismic3"
10997,"Echeneidae","Echeneis","naucrates",5,"AD",37336001,"NWSS Seismic3"
10997,"Carangidae","Platycaranx","chrysophrys",2,"AD",37337011,"NWSS Seismic3"
10997,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
10997,"Nemipteridae","Nemipterus","furcosus",2,"AD",37347005,"NWSS Seismic3"
10997,"Lethrinidae","Lethrinus","nebulosus",1,"AD",37351008,"NWSS Seismic3"
10997,"Bothidae","unk","spp",1,"AD",37460922,"NWSS Seismic3"
10997,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
10997,"Tetraodontidae","Lagocephalus","sceleratus",5,"AD",37467007,"NWSS Seismic3"
10997,"Tetraodontidae","Lagocephalus","lunaris",2,"AD",37467012,"NWSS Seismic3"
10998,"Serranidae","Epinephelus","rankini",1,"AD",37311010,"NWSS Seismic3"
10998,"Carangidae","Turrum","gymnostethus",4,"AD",37337022,"NWSS Seismic3"
10998,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
10998,"Nemipteridae","Nemipterus","furcosus",10,"AD",37347005,"NWSS Seismic3"
10998,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
10998,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
10998,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
10998,"Scombridae","Scomberomorus","queenslandicus",6,"AD",37441014,"NWSS Seismic3"
10998,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
10998,"Elapidae","Aipysurus","foliosquama",2,"AD",39125005,"NWSS Seismic3"
10999,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
10999,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
10999,"Carangidae","unk","sp",1,"AD",37337000,"NWSS Seismic3"
10999,"Tetraodontidae","Lagocephalus","sceleratus",1,"AD",37467007,"NWSS Seismic3"
10999,"Tetraodontidae","Lagocephalus","lunaris",3,"AD",37467012,"NWSS Seismic3"
11000,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11000,"Nemipteridae","Nemipterus","furcosus",1,"AD",37347005,"NWSS Seismic3"
11000,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11000,"Bothidae","unk","spp",1,"AD",37460922,"NWSS Seismic3"
11000,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11000,"Tetraodontidae","Lagocephalus","lunaris",4,"AD",37467012,"NWSS Seismic3"
11001,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11001,"Carcharhinidae","Carcharhinus","sorrah",1,"AD",37018013,"NWSS Seismic3"
11001,"Synodontidae","Saurida","undosquamis",4,"AD",37118001,"NWSS Seismic3"
11001,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11001,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11001,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11001,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11001,"Sphyraenidae","Sphyraena","barracuda",1,"AD",37382008,"NWSS Seismic3"
11001,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11001,"Tetraodontidae","Lagocephalus","sceleratus",1,"AD",37467007,"NWSS Seismic3"
11001,"Tetraodontidae","Lagocephalus","lunaris",4,"AD",37467012,"NWSS Seismic3"
11002,"Synodontidae","Saurida","undosquamis",3,"AD",37118001,"NWSS Seismic3"
11002,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11002,"Bothidae","unk","spp",1,"AD",37460922,"NWSS Seismic3"
11002,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11002,"Tetraodontidae","Lagocephalus","sceleratus",2,"AD",37467007,"NWSS Seismic3"
11002,"Tetraodontidae","Lagocephalus","lunaris",6,"AD",37467012,"NWSS Seismic3"
11002,"Elapidae","Aipysurus","foliosquama",1,"AD",39125005,"NWSS Seismic3"
11003,"Synodontidae","Saurida","undosquamis",3,"AD",37118001,"NWSS Seismic3"
11003,"Carangidae","unk","sp",9,"AD",37337000,"NWSS Seismic3"
11003,"Carangidae","unk","sp",1,"JUV",37337000,"NWSS Seismic3"
11003,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11003,"Bothidae","unk","spp",1,"AD",37460922,"NWSS Seismic3"
11003,"Tetraodontidae","Lagocephalus","lunaris",5,"AD",37467012,"NWSS Seismic3"
11004,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11004,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11004,"Carangidae","Turrum","gymnostethus",3,"AD",37337022,"NWSS Seismic3"
11004,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11004,"Nemipteridae","Nemipterus","furcosus",1,"AD",37347005,"NWSS Seismic3"
11004,"Sphyraenidae","Sphyraena","barracuda",1,"AD",37382008,"NWSS Seismic3"
11004,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11004,"Tetraodontidae","Lagocephalus","lunaris",4,"AD",37467012,"NWSS Seismic3"
11005,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11005,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11005,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11005,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11005,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11005,"Nemipteridae","Nemipterus","furcosus",7,"AD",37347005,"NWSS Seismic3"
11005,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11005,"Scombridae","Scomberomorus","queenslandicus",2,"AD",37441014,"NWSS Seismic3"
11005,"Bothidae","unk","spp",3,"AD",37460922,"NWSS Seismic3"
11005,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11005,"Tetraodontidae","Lagocephalus","sceleratus",1,"AD",37467007,"NWSS Seismic3"
11005,"Tetraodontidae","Lagocephalus","lunaris",6,"AD",37467012,"NWSS Seismic3"
11006,"Stegostomatidae","Stegostoma","tigrinum",1,"AD",37013006,"NWSS Seismic3"
11006,"Synodontidae","Saurida","undosquamis",6,"AD",37118001,"NWSS Seismic3"
11006,"Echeneidae","Echeneis","naucrates",2,"AD",37336001,"NWSS Seismic3"
11006,"Carangidae","Turrum","gymnostethus",12,"AD",37337022,"NWSS Seismic3"
11006,"Carangidae","Decapterus","sp",12,"AD",37337901,"NWSS Seismic3"
11006,"Nemipteridae","Nemipterus","celebicus",5,"AD",37347004,"NWSS Seismic3"
11006,"Nemipteridae","Nemipterus","furcosus",1,"AD",37347005,"NWSS Seismic3"
11006,"Sphyraenidae","Sphyraena","barracuda",1,"AD",37382008,"NWSS Seismic3"
11006,"Labridae","unk","sp",1,"AD",37384000,"NWSS Seismic3"
11006,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11006,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11006,"Tetraodontidae","Lagocephalus","lunaris",1,"AD",37467012,"NWSS Seismic3"
11007,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11007,"Serranidae","Epinephelus","areolatus",4,"AD",37311009,"NWSS Seismic3"
11007,"Serranidae","Epinephelus","rankini",3,"AD",37311010,"NWSS Seismic3"
11007,"Carangidae","unk","sp",1,"AD",37337000,"NWSS Seismic3"
11007,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11007,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11007,"Nemipteridae","Nemipterus","furcosus",16,"AD",37347005,"NWSS Seismic3"
11007,"Nemipteridae","Scolopsis","regina",1,"AD",37347006,"NWSS Seismic3"
11007,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
11007,"Lethrinidae","Gymnocranius","grandoculis",1,"AD",37351005,"NWSS Seismic3"
11007,"Mullidae","Parupeneus","heptacanthus",7,"AD",37355004,"NWSS Seismic3"
11007,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11007,"Labridae","Bodianus","solatus",1,"AD",37384201,"NWSS Seismic3"
11007,"Balistidae","Abalistes","stellatus",7,"AD",37465011,"NWSS Seismic3"
11007,"Tetraodontidae","Lagocephalus","lunaris",1,"AD",37467012,"NWSS Seismic3"
11008,"Dasyatidae","unk","sp",1,"AD",37035000,"NWSS Seismic3"
11008,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11008,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11008,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11008,"Nemipteridae","Nemipterus","furcosus",6,"AD",37347005,"NWSS Seismic3"
11008,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11008,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11008,"Mullidae","Parupeneus","heptacanthus",2,"AD",37355004,"NWSS Seismic3"
11008,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11008,"Labridae","Bodianus","solatus",1,"AD",37384201,"NWSS Seismic3"
11008,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11008,"Tetraodontidae","Lagocephalus","sceleratus",1,"AD",37467007,"NWSS Seismic3"
11008,"Elapidae","Aipysurus","tenuis",1,"AD",39125008,"NWSS Seismic3"
11009,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11009,"Serranidae","Epinephelus","areolatus",3,"AD",37311009,"NWSS Seismic3"
11009,"Serranidae","Epinephelus","rankini",2,"AD",37311010,"NWSS Seismic3"
11009,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11009,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11009,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11009,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11009,"Lutjanidae","Lutjanus","sebae",7,"AD",37346004,"NWSS Seismic3"
11009,"Lutjanidae","Lutjanus","malabaricus",1,"AD",37346007,"NWSS Seismic3"
11009,"Nemipteridae","Nemipterus","furcosus",6,"AD",37347005,"NWSS Seismic3"
11009,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
11009,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11009,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11009,"Balistidae","Abalistes","stellatus",4,"AD",37465011,"NWSS Seismic3"
11009,"Tetraodontidae","Lagocephalus","sceleratus",1,"AD",37467007,"NWSS Seismic3"
11010,"Rhinidae","Rhynchobatus","australiae",1,"AD",37026005,"NWSS Seismic3"
11010,"Synodontidae","Saurida","undosquamis",7,"AD",37118001,"NWSS Seismic3"
11010,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11010,"Carangidae","Seriolina","nigrofasciata",1,"AD",37337014,"NWSS Seismic3"
11010,"Nemipteridae","Nemipterus","furcosus",2,"AD",37347005,"NWSS Seismic3"
11010,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11010,"Elapidae","Aipysurus","foliosquama",1,"AD",39125005,"NWSS Seismic3"
11011,"Muraenidae","Gymnothorax","thrysoideus",1,"AD",37060010,"NWSS Seismic3"
11011,"Plotosidae","Paraplotosus","butleri",3,"AD",37192020,"NWSS Seismic3"
11011,"Pteroidae","Pterois","volitans",1,"AD",37287040,"NWSS Seismic3"
11011,"Serranidae","Epinephelus","areolatus",9,"AD",37311009,"NWSS Seismic3"
11011,"Serranidae","Epinephelus","rankini",5,"AD",37311010,"NWSS Seismic3"
11011,"Serranidae","Plectropomus","maculatus",3,"AD",37311012,"NWSS Seismic3"
11011,"Serranidae","Cephalopholis","sonnerati",1,"AD",37311045,"NWSS Seismic3"
11011,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11011,"Lutjanidae","Lutjanus","vitta",5,"AD",37346003,"NWSS Seismic3"
11011,"Lutjanidae","Lutjanus","sebae",16,"AD",37346004,"NWSS Seismic3"
11011,"Lutjanidae","Lutjanus","russellii",38,"AD",37346065,"NWSS Seismic3"
11011,"Nemipteridae","Scolopsis","regina",1,"AD",37347006,"NWSS Seismic3"
11011,"Haemulidae","Diagramma","pictum",9,"AD",37350003,"NWSS Seismic3"
11011,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11011,"Mullidae","Parupeneus","indicus",1,"AD",37355005,"NWSS Seismic3"
11011,"Pomacanthidae","Chaetodontoplus","personifer",12,"AD",37365008,"NWSS Seismic3"
11011,"Labridae","Choerodon","cauteroma",3,"AD",37384005,"NWSS Seismic3"
11011,"Labridae","Bodianus","solatus",2,"AD",37384201,"NWSS Seismic3"
11011,"Acanthuridae","Acanthurus","grammoptilus",1,"AD",37437002,"NWSS Seismic3"
11011,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11011,"Balistidae","Sufflamen","fraenatum",2,"AD",37465014,"NWSS Seismic3"
11011,"Labridae","Scarus","sp3",1,"AD",37992059,"NWSS Seismic3"
11011,"Elapidae","Aipysurus","tenuis",1,"AD",39125008,"NWSS Seismic3"
11012,"Synodontidae","Saurida","undosquamis",3,"AD",37118001,"NWSS Seismic3"
11012,"Echeneidae","Echeneis","naucrates",3,"AD",37336001,"NWSS Seismic3"
11012,"Lutjanidae","Pristipomoides","multidens",2,"AD",37346002,"NWSS Seismic3"
11012,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11012,"Nemipteridae","Nemipterus","furcosus",6,"AD",37347005,"NWSS Seismic3"
11012,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11012,"Tetraodontidae","Lagocephalus","sceleratus",2,"AD",37467007,"NWSS Seismic3"
11012,"Tetraodontidae","Feroxodon","multistriatus",1,"AD",37467010,"NWSS Seismic3"
11013,"Carcharhinidae","Galeocerdo","cuvier",1,"AD",37018022,"NWSS Seismic3"
11013,"Synodontidae","Saurida","undosquamis",4,"AD",37118001,"NWSS Seismic3"
11013,"Scombridae","Scomberomorus","queenslandicus",1,"AD",37441014,"NWSS Seismic3"
11013,"Bothidae","unk","sp",23,"AD",37460922,"NWSS Seismic3"
11013,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11014,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11014,"Synodontidae","Saurida","undosquamis",4,"AD",37118001,"NWSS Seismic3"
11014,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11014,"Scombridae","Scomberomorus","queenslandicus",2,"AD",37441014,"NWSS Seismic3"
11014,"Bothidae","unk","sp",10,"AD",37460922,"NWSS Seismic3"
11014,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11014,"Tetraodontidae","Lagocephalus","lunaris",2,"AD",37467012,"NWSS Seismic3"
11015,"Carcharhinidae","Loxodon","macrorhinus",2,"AD",37018005,"NWSS Seismic3"
11015,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11015,"Serranidae","Epinephelus","areolatus",1,"AD",37311009,"NWSS Seismic3"
11015,"Serranidae","Epinephelus","rankini",1,"AD",37311010,"NWSS Seismic3"
11015,"Serranidae","unk","sp",1,"AD",37311954,"NWSS Seismic3"
11015,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11015,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11015,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11015,"Lutjanidae","Lutjanus","malabaricus",1,"AD",37346007,"NWSS Seismic3"
11015,"Nemipteridae","Nemipterus","furcosus",7,"AD",37347005,"NWSS Seismic3"
11015,"Lethrinidae","Lethrinus","punctulatus",8,"AD",37351001,"NWSS Seismic3"
11015,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11015,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11015,"Balistidae","Abalistes","stellatus",5,"AD",37465011,"NWSS Seismic3"
11015,"Tetraodontidae","Lagocephalus","lunaris",3,"AD",37467012,"NWSS Seismic3"
11015,"Elapidae","Aipysurus","tenuis",1,"AD",39125008,"NWSS Seismic3"
11016,"Carcharhinidae","Loxodon","macrorhinus",2,"AD",37018005,"NWSS Seismic3"
11016,"Muraenidae","Gymnothorax","undulatus",1,"AD",37060053,"NWSS Seismic3"
11016,"Carangidae","Decapterus","sp",24,"AD",37337901,"NWSS Seismic3"
11016,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11016,"Nemipteridae","Nemipterus","furcosus",19,"AD",37347005,"NWSS Seismic3"
11016,"Sparidae","Argyrops","bleekeri",6,"AD",37353006,"NWSS Seismic3"
11016,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11017,"Carcharhinidae","Loxodon","macrorhinus",6,"AD",37018005,"NWSS Seismic3"
11017,"Synodontidae","Saurida","undosquamis",2,"AD",37118001,"NWSS Seismic3"
11017,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11017,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11017,"Nemipteridae","Nemipterus","furcosus",10,"AD",37347005,"NWSS Seismic3"
11017,"Lethrinidae","Lethrinus","punctulatus",2,"AD",37351001,"NWSS Seismic3"
11017,"Lethrinidae","Gymnocranius","grandoculis",1,"AD",37351005,"NWSS Seismic3"
11017,"Sparidae","Argyrops","bleekeri",3,"AD",37353006,"NWSS Seismic3"
11017,"Balistidae","Abalistes","stellatus",1,"AD",37465011,"NWSS Seismic3"
11018,"Carcharhinidae","Loxodon","macrorhinus",2,"AD",37018005,"NWSS Seismic3"
11018,"Synodontidae","Saurida","undosquamis",3,"AD",37118001,"NWSS Seismic3"
11018,"Echeneidae","Echeneis","naucrates",2,"AD",37336001,"NWSS Seismic3"
11018,"Carangidae","Turrum","gymnostethus",2,"AD",37337022,"NWSS Seismic3"
11018,"Carangidae","Decapterus","sp",78,"AD",37337901,"NWSS Seismic3"
11018,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11018,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11018,"Nemipteridae","Nemipterus","furcosus",14,"AD",37347005,"NWSS Seismic3"
11018,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
11018,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11018,"Mullidae","Parupeneus","heptacanthus",4,"AD",37355004,"NWSS Seismic3"
11018,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11018,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11019,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11019,"Dasyatidae","Taeniurops","meyeni",1,"AD",37035017,"NWSS Seismic3"
11019,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11019,"Rachycentridae","Rachycentron","canadum",5,"AD",37335001,"NWSS Seismic3"
11019,"Echeneidae","Echeneis","naucrates",1,"AD",37336001,"NWSS Seismic3"
11019,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11019,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11019,"Lutjanidae","Lutjanus","vitta",7,"AD",37346003,"NWSS Seismic3"
11019,"Nemipteridae","Nemipterus","furcosus",11,"AD",37347005,"NWSS Seismic3"
11019,"Lethrinidae","Gymnocranius","grandoculis",1,"AD",37351005,"NWSS Seismic3"
11019,"Sparidae","Argyrops","bleekeri",2,"AD",37353006,"NWSS Seismic3"
11019,"Mullidae","Parupeneus","heptacanthus",2,"AD",37355004,"NWSS Seismic3"
11019,"Labridae","Choerodon","cauteroma",1,"AD",37384005,"NWSS Seismic3"
11019,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11020,"Carcharhinidae","Loxodon","macrorhinus",2,"AD",37018005,"NWSS Seismic3"
11020,"Synodontidae","Saurida","undosquamis",5,"AD",37118001,"NWSS Seismic3"
11020,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11020,"Lutjanidae","Lutjanus","sebae",2,"AD",37346004,"NWSS Seismic3"
11020,"Nemipteridae","Nemipterus","furcosus",3,"AD",37347005,"NWSS Seismic3"
11020,"Nemipteridae","Nemipterus","sp",20,"JUV",37347901,"NWSS Seismic3"
11020,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11020,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11021,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11021,"Sphyrnidae","Sphyrna","mokarran",1,"AD",37019002,"NWSS Seismic3"
11021,"Synodontidae","Saurida","undosquamis",1,"AD",37118001,"NWSS Seismic3"
11021,"Serranidae","Epinephelus","rankini",3,"AD",37311010,"NWSS Seismic3"
11021,"Echeneidae","Echeneis","naucrates",4,"AD",37336001,"NWSS Seismic3"
11021,"Carangidae","Platycaranx","chrysophrys",1,"AD",37337011,"NWSS Seismic3"
11021,"Carangidae","Turrum","gymnostethus",4,"AD",37337022,"NWSS Seismic3"
11021,"Lutjanidae","Pristipomoides","multidens",1,"AD",37346002,"NWSS Seismic3"
11021,"Lutjanidae","Lutjanus","vitta",1,"AD",37346003,"NWSS Seismic3"
11021,"Lutjanidae","Lutjanus","sebae",1,"AD",37346004,"NWSS Seismic3"
11021,"Lutjanidae","Lutjanus","malabaricus",1,"AD",37346007,"NWSS Seismic3"
11021,"Nemipteridae","Nemipterus","furcosus",16,"AD",37347005,"NWSS Seismic3"
11021,"Haemulidae","Diagramma","pictum",1,"AD",37350003,"NWSS Seismic3"
11021,"Lethrinidae","Lethrinus","punctulatus",1,"AD",37351001,"NWSS Seismic3"
11021,"Sparidae","Argyrops","bleekeri",7,"AD",37353006,"NWSS Seismic3"
11021,"Balistidae","Abalistes","stellatus",2,"AD",37465011,"NWSS Seismic3"
11022,"Carcharhinidae","Loxodon","macrorhinus",1,"AD",37018005,"NWSS Seismic3"
11022,"Synodontidae","Saurida","undosquamis",4,"AD",37118001,"NWSS Seismic3"
11022,"Echeneidae","Echeneis","naucrates",2,"AD",37336001,"NWSS Seismic3"
11022,"Carangidae","unk","sp",1,"AD",37337000,"NWSS Seismic3"
11022,"Carangidae","Turrum","gymnostethus",1,"AD",37337022,"NWSS Seismic3"
11022,"Nemipteridae","Nemipterus","furcosus",14,"AD",37347005,"NWSS Seismic3"
11022,"Nemipteridae","Nemipterus","sp",5,"JUV",37347901,"NWSS Seismic3"
11022,"Sparidae","Argyrops","bleekeri",1,"AD",37353006,"NWSS Seismic3"
11022,"Balistidae","Abalistes","stellatus",3,"AD",37465011,"NWSS Seismic3"
11022,"Tetraodontidae","Lagocephalus","lunaris",1,"AD",37467012,"NWSS Seismic3"
11023,"Synodontidae","Saurida","undosquamis",3,"AD",37118001,"NWSS Seismic3"
11023,"Echeneidae","Echeneis","naucrates",2,"AD",37336001,"NWSS Seismic3"
